week,hospital_id,symptom_id,symptom_name,current_cases,historical_weeks,historical_mean,historical_std,deviation_from_baseline,deviation_percent,z_score,baseline_alert
2026-07-20,H002,S017,Rash,53.0,7,44.857142857142854,7.712080813644945,8.142857142857146,18.152866242038222,1.0558573411795726,GREEN
2026-07-20,H002,S018,Nausea,126.0,7,110.85714285714286,16.303665962277435,15.142857142857139,13.659793814432986,0.9288007481197104,GREEN
2026-07-20,H002,S019,Vomiting,162.0,7,149.14285714285714,13.259318376505021,12.857142857142861,8.620689655172416,0.9696684619870959,GREEN
2026-07-20,H002,S020,Diarrhoea,122.0,7,117.28571428571429,11.250396818398388,4.714285714285708,4.019488428745427,0.4190328386085173,GREEN
2026-07-20,H002,S021,Abdominal Pain,81.0,7,79.57142857142857,8.941609528064896,1.4285714285714306,1.7953321364452448,0.15976669794040937,GREEN
2026-07-20,H002,S022,Loss of Appetite,31.0,7,28.857142857142858,6.938505396903366,2.1428571428571423,7.425742574257424,0.30883555179095096,GREEN
2026-07-20,H002,S023,Weight Loss,4.0,7,4.142857142857143,3.1847852585154217,-0.14285714285714324,-3.4482758620689746,-0.04485613040162578,GREEN
2026-07-20,H002,S024,Night Sweats,11.0,7,10.0,3.1091263510296048,1.0,10.0,0.32163376045133846,GREEN
2026-07-20,H002,S025,Bleeding,7.0,7,2.857142857142857,1.6761634196950517,4.142857142857142,144.99999999999997,2.471630805313042,ORANGE
2026-07-20,H002,S026,Anaemia,0.0,7,1.0,0.5773502691896257,-1.0,-100.0,-1.7320508075688774,GREEN
2026-07-20,H002,S027,Dehydration,3.0,7,3.4285714285714284,1.9880595947760098,-0.4285714285714284,-12.499999999999995,-0.21557272714438652,GREEN
2026-07-20,H003,S001,Fever,928.0,7,928.0,17.953644012660313,0.0,0.0,0.0,GREEN
2026-07-20,H003,S002,Headache,508.0,7,482.7142857142857,14.008500820505205,25.285714285714278,5.238236164545722,1.805026434284948,YELLOW
2026-07-20,H003,S003,Fatigue,175.0,7,210.57142857142858,11.222850838908126,-35.571428571428584,-16.892808683853463,-3.169553715185021,GREEN
2026-07-20,H003,S004,Chills,168.0,7,153.42857142857142,8.695921320886457,14.571428571428584,9.497206703910622,1.6756624207753503,YELLOW
2026-07-20,H003,S005,Sweating,168.0,7,153.42857142857142,8.695921320886457,14.571428571428584,9.497206703910622,1.6756624207753503,YELLOW
2026-07-20,H003,S006,Dry Cough,365.0,7,397.2857142857143,14.279522467672434,-32.28571428571428,-8.126573175116862,-2.2609799703600912,GREEN
2026-07-20,H003,S007,Persistent Cough,22.0,7,28.0,4.163331998932266,-6.0,-21.428571428571427,-1.441153384245784,GREEN
2026-07-20,H003,S008,Sore Throat,225.0,7,247.14285714285714,13.63119671230387,-22.14285714285714,-8.959537572254334,-1.6244250310664525,GREEN
2026-07-20,H003,S009,Runny Nose,147.0,7,148.14285714285714,11.725024114098465,-1.1428571428571388,-0.771456123432977,-0.09747162408672051,GREEN
2026-07-20,H003,S010,Breathlessness,9.0,7,9.0,3.265986323710904,0.0,0.0,0.0,GREEN
2026-07-20,H003,S011,Chest Pain,2.0,7,2.0,1.2909944487358056,0.0,0.0,0.0,GREEN
2026-07-20,H003,S012,Loss of Taste,33.0,7,30.714285714285715,8.36090676330994,2.2857142857142847,7.441860465116276,0.27338114757416687,GREEN
2026-07-20,H003,S013,Loss of Smell,36.0,7,31.571428571428573,6.6296591882525115,4.428571428571427,14.027149321266963,0.6679938293688877,GREEN
2026-07-20,H003,S014,Muscle Pain,462.0,7,440.7142857142857,15.499615970665056,21.285714285714278,4.829821717990273,1.3733059145465365,GREEN
2026-07-20,H003,S015,Joint Pain,236.0,7,207.42857142857142,15.554818576646309,28.571428571428584,13.774104683195599,1.8368217173760646,YELLOW
2026-07-20,H003,S016,Retro-orbital Pain,176.0,7,166.71428571428572,8.179533110438632,9.285714285714278,5.56983718937446,1.1352376914843647,GREEN
2026-07-20,H003,S017,Rash,56.0,7,64.71428571428571,9.793097666456816,-8.714285714285708,-13.465783664459153,-0.8898395595638507,GREEN
2026-07-20,H003,S018,Nausea,148.0,7,147.28571428571428,10.2910039308496,0.7142857142857224,0.48496605237633916,0.06940874953360869,GREEN
2026-07-20,H003,S019,Vomiting,202.0,7,192.28571428571428,7.087883692477976,9.714285714285722,5.052005943536408,1.3705481263180177,GREEN
2026-07-20,H003,S020,Diarrhoea,160.0,7,145.14285714285714,6.175990377490656,14.857142857142861,10.236220472440948,2.4056292107079695,ORANGE
2026-07-20,H003,S021,Abdominal Pain,110.0,7,102.14285714285714,10.286375640113667,7.857142857142861,7.692307692307697,0.7638397752559655,GREEN
2026-07-20,H003,S022,Loss of Appetite,49.0,7,39.857142857142854,4.670066788550653,9.142857142857146,22.93906810035843,1.9577572563356458,YELLOW
2026-07-20,H003,S023,Weight Loss,4.0,7,3.4285714285714284,2.5727509827124,0.5714285714285716,16.666666666666675,0.22210799850754537,GREEN
2026-07-20,H003,S024,Night Sweats,8.0,7,9.428571428571429,3.8668308667927223,-1.4285714285714288,-15.151515151515154,-0.3694424395024894,GREEN
2026-07-20,H003,S025,Bleeding,7.0,7,4.0,1.8257418583505538,3.0,75.0,1.6431676725154982,YELLOW
2026-07-20,H003,S026,Anaemia,4.0,7,3.142857142857143,1.5735915849388864,0.8571428571428572,27.272727272727277,0.5447047794019222,GREEN
2026-07-20,H003,S027,Dehydration,8.0,7,6.142857142857143,2.1157009420498154,1.8571428571428568,30.232558139534877,0.87779081638237,GREEN
2026-07-20,H004,S001,Fever,877.0,7,878.2857142857143,18.517687812055847,-1.2857142857143344,-0.14638906961614087,-0.06943168600548912,GREEN
2026-07-20,H004,S002,Headache,433.0,7,430.42857142857144,15.371587890836599,2.571428571428555,0.5974112180550908,0.16728451150849877,GREEN
2026-07-20,H004,S003,Fatigue,217.0,7,208.0,14.25949975747162,9.0,4.326923076923077,0.6311581859864492,GREEN
2026-07-20,H004,S004,Chills,146.0,7,125.14285714285714,9.873003113348563,20.85714285714286,16.66666666666667,2.112542923129787,ORANGE
2026-07-20,H004,S005,Sweating,146.0,7,125.14285714285714,9.873003113348563,20.85714285714286,16.66666666666667,2.112542923129787,ORANGE
2026-07-20,H004,S006,Dry Cough,408.0,7,433.0,16.563010998406465,-25.0,-5.773672055427252,-1.5093873935364326,GREEN
2026-07-20,H004,S007,Persistent Cough,33.0,7,26.571428571428573,5.740416444159862,6.428571428571427,24.193548387096765,1.1198789305803194,GREEN
2026-07-20,H004,S008,Sore Throat,271.0,7,281.2857142857143,10.562737740350682,-10.285714285714278,-3.6566785170137095,-0.973773517676374,GREEN
2026-07-20,H004,S009,Runny Nose,157.0,7,162.71428571428572,8.693182879212229,-5.714285714285722,-3.511852502194913,-0.6573295182769177,GREEN
2026-07-20,H004,S010,Breathlessness,10.0,7,9.428571428571429,2.2253945610567474,0.5714285714285712,6.060606060606058,0.2567762955065476,GREEN
2026-07-20,H004,S011,Chest Pain,2.0,7,2.857142857142857,1.214985792587912,-0.8571428571428572,-30.0,-0.7054756215026584,GREEN
2026-07-20,H004,S012,Loss of Taste,33.0,7,33.42857142857143,4.27617987059879,-0.4285714285714306,-1.2820512820512882,-0.10022296571715962,GREEN
2026-07-20,H004,S013,Loss of Smell,37.0,7,33.285714285714285,4.070801956792859,3.7142857142857153,11.158798283261806,0.9124211282466758,GREEN
2026-07-20,H004,S014,Muscle Pain,392.0,7,398.7142857142857,20.418245808706537,-6.714285714285722,-1.6839842350412058,-0.3288375395805396,GREEN
2026-07-20,H004,S015,Joint Pain,178.0,7,163.85714285714286,16.807028008431192,14.142857142857139,8.631211857018306,0.8414847131665646,GREEN
2026-07-20,H004,S016,Retro-orbital Pain,136.0,7,134.85714285714286,20.489253861708185,1.1428571428571388,0.8474576271186411,0.05577836804457744,GREEN
2026-07-20,H004,S017,Rash,55.0,7,57.142857142857146,5.580578567035603,-2.142857142857146,-3.7500000000000053,-0.3839847637868539,GREEN
2026-07-20,H004,S018,Nausea,148.0,7,146.0,14.468356276140472,2.0,1.36986301369863,0.1382327032752274,GREEN
2026-07-20,H004,S019,Vomiting,211.0,7,193.71428571428572,13.683497185957078,17.285714285714278,8.923303834808255,1.2632526649294038,GREEN
2026-07-20,H004,S020,Diarrhoea,163.0,7,154.71428571428572,13.585706774821418,8.285714285714278,5.355493998153273,0.6098846694579269,GREEN
2026-07-20,H004,S021,Abdominal Pain,110.0,7,108.57142857142857,15.586929811620408,1.4285714285714306,1.3157894736842124,0.09165188050737216,GREEN
2026-07-20,H004,S022,Loss of Appetite,39.0,7,38.42857142857143,6.97273602103562,0.5714285714285694,1.4869888475836377,0.08195184353812644,GREEN
2026-07-20,H004,S023,Weight Loss,3.0,7,5.571428571428571,1.98805959477601,-2.571428571428571,-46.15384615384615,-1.2934363628663195,GREEN
2026-07-20,H004,S024,Night Sweats,9.0,7,10.857142857142858,1.5735915849388862,-1.8571428571428577,-17.10526315789474,-1.180193688704165,GREEN
2026-07-20,H004,S025,Bleeding,2.0,7,3.0,1.632993161855452,-1.0,-33.33333333333333,-0.6123724356957945,GREEN
2026-07-20,H004,S026,Anaemia,1.0,7,2.0,1.632993161855452,-1.0,-50.0,-0.6123724356957945,GREEN
2026-07-20,H004,S027,Dehydration,5.0,7,6.142857142857143,2.4784787961282104,-1.1428571428571432,-18.604651162790702,-0.4611123341633881,GREEN
2026-07-20,H005,S001,Fever,808.0,7,796.7142857142857,9.551863443229015,11.285714285714334,1.4165321857629611,1.1815196430299038,GREEN
2026-07-20,H005,S002,Headache,399.0,7,418.85714285714283,24.996190185896808,-19.857142857142833,-4.740791268758521,-0.794406775971264,GREEN
2026-07-20,H005,S003,Fatigue,210.0,7,181.0,13.904435743076137,29.0,16.022099447513813,2.0856653614614213,ORANGE
2026-07-20,H005,S004,Chills,127.0,7,116.0,6.8313005106397355,11.0,9.482758620689655,1.6102351203650789,YELLOW
2026-07-20,H005,S005,Sweating,127.0,7,116.0,6.8313005106397355,11.0,9.482758620689655,1.6102351203650789,YELLOW
2026-07-20,H005,S006,Dry Cough,376.0,7,371.7142857142857,14.008500820505212,4.285714285714278,1.15295926210607,0.3059366837771092,GREEN
2026-07-20,H005,S007,Persistent Cough,36.0,7,27.714285714285715,3.6839419880650355,8.285714285714285,29.89690721649484,2.249143529555496,ORANGE
2026-07-20,H005,S008,Sore Throat,225.0,7,243.85714285714286,10.090070555230215,-18.85714285714286,-7.732864674868191,-1.8688811692568603,GREEN
2026-07-20,H005,S009,Runny Nose,125.0,7,153.0,11.661903789690598,-28.0,-18.30065359477124,-2.4009801919951244,GREEN
2026-07-20,H005,S010,Breathlessness,6.0,7,9.571428571428571,4.353433237386437,-3.571428571428571,-37.31343283582089,-0.82037058493463,GREEN
2026-07-20,H005,S011,Chest Pain,2.0,7,2.142857142857143,1.2149857925879117,-0.1428571428571428,-6.666666666666663,-0.11757927025044303,GREEN
2026-07-20,H005,S012,Loss of Taste,39.0,7,25.571428571428573,7.390470053998435,13.428571428571427,52.51396648044692,1.8170118179839216,YELLOW
2026-07-20,H005,S013,Loss of Smell,40.0,7,26.285714285714285,7.994045402971008,13.714285714285715,52.17391304347827,1.7155626498179213,YELLOW
2026-07-20,H005,S014,Muscle Pain,360.0,7,373.0,25.285041691350504,-13.0,-3.485254691689008,-0.5141379697407038,GREEN
2026-07-20,H005,S015,Joint Pain,155.0,7,155.85714285714286,13.018302134924912,-0.8571428571428612,-0.5499541704857954,-0.06584137073016282,GREEN
2026-07-20,H005,S016,Retro-orbital Pain,131.0,7,132.28571428571428,14.020393310154624,-1.2857142857142776,-0.9719222462202963,-0.09170315391816194,GREEN
2026-07-20,H005,S017,Rash,48.0,7,53.285714285714285,7.016986193380691,-5.285714285714285,-9.919571045576406,-0.7532741464847742,GREEN
2026-07-20,H005,S018,Nausea,148.0,7,139.57142857142858,13.277263057035304,8.428571428571416,6.038894575230288,0.6348124152067107,GREEN
2026-07-20,H005,S019,Vomiting,197.0,7,187.14285714285714,7.244045173533255,9.857142857142861,5.267175572519086,1.3607235489304765,GREEN
2026-07-20,H005,S020,Diarrhoea,142.0,7,153.42857142857142,5.623081683476387,-11.428571428571416,-7.448789571694592,-2.032439162702305,GREEN
2026-07-20,H005,S021,Abdominal Pain,97.0,7,105.85714285714286,8.008923594519874,-8.857142857142861,-8.367071524966265,-1.1059092714036356,GREEN
2026-07-20,H005,S022,Loss of Appetite,36.0,7,38.714285714285715,3.7733400639347683,-2.7142857142857153,-7.011070110701109,-0.7193323867701733,GREEN
2026-07-20,H005,S023,Weight Loss,3.0,7,4.285714285714286,1.704336206492693,-1.2857142857142856,-30.0,-0.7543783209066021,GREEN
2026-07-20,H005,S024,Night Sweats,13.0,7,10.714285714285714,1.976047040118708,2.2857142857142865,21.333333333333343,1.1567104625085118,GREEN
2026-07-20,H005,S025,Bleeding,1.0,7,4.571428571428571,1.902379462422684,-3.571428571428571,-78.125,-1.8773481537065955,GREEN
2026-07-20,H005,S026,Anaemia,7.0,7,2.0,1.5275252316519468,5.0,250.0,3.2732683535398857,RED
2026-07-20,H005,S027,Dehydration,6.0,7,6.0,3.6514837167011076,0.0,0.0,0.0,GREEN
2026-07-20,H006,S001,Fever,645.0,7,638.1428571428571,6.8902968351291145,6.85714285714289,1.0745466756212274,0.9951883091861595,GREEN
2026-07-20,H006,S002,Headache,329.0,7,326.2857142857143,11.571722512433572,2.7142857142857224,0.8318739054290742,0.23456194281960008,GREEN
2026-07-20,H006,S003,Fatigue,168.0,7,155.0,11.298967504452195,13.0,8.38709677419355,1.150547604891999,GREEN
2026-07-20,H006,S004,Chills,116.0,7,98.85714285714286,12.915476135610481,17.14285714285714,17.34104046242774,1.3273112785668773,GREEN
2026-07-20,H006,S005,Sweating,116.0,7,98.85714285714286,12.915476135610481,17.14285714285714,17.34104046242774,1.3273112785668773,GREEN
2026-07-20,H006,S006,Dry Cough,298.0,7,291.7142857142857,18.172454298693264,6.285714285714278,2.1547502448579796,0.34589242500757134,GREEN
2026-07-20,H006,S007,Persistent Cough,30.0,7,34.42857142857143,6.729466121893644,-4.428571428571431,-12.863070539419091,-0.6580865923618394,GREEN
2026-07-20,H006,S008,Sore Throat,203.0,7,185.0,13.90443574307614,18.0,9.72972972972973,1.2945509140105371,GREEN
2026-07-20,H006,S009,Runny Nose,114.0,7,108.28571428571429,8.538428538364768,5.714285714285708,5.27704485488126,0.6692432557829987,GREEN
2026-07-20,H006,S010,Breathlessness,3.0,7,8.142857142857142,3.132015933791495,-5.142857142857142,-63.1578947368421,-1.6420277711139875,GREEN
2026-07-20,H006,S011,Chest Pain,4.0,7,2.4285714285714284,1.3972762620115438,1.5714285714285716,64.70588235294119,1.1246369913751453,GREEN
2026-07-20,H006,S012,Loss of Taste,21.0,7,22.428571428571427,6.852180744287249,-1.428571428571427,-6.36942675159235,-0.20848420114464222,GREEN
2026-07-20,H006,S013,Loss of Smell,24.0,7,21.857142857142858,7.057586259446201,2.1428571428571423,9.803921568627448,0.30362464787292437,GREEN
2026-07-20,H006,S014,Muscle Pain,265.0,7,293.57142857142856,13.023787760058424,-28.571428571428555,-9.732360097323596,-2.193787943861609,GREEN
2026-07-20,H006,S015,Joint Pain,117.0,7,133.85714285714286,10.46308704332476,-16.85714285714286,-12.593383137673428,-1.611106051908206,GREEN
2026-07-20,H006,S016,Retro-orbital Pain,94.0,7,104.28571428571429,6.775305299745678,-10.285714285714292,-9.863013698630143,-1.5181181999430169,GREEN
2026-07-20,H006,S017,Rash,48.0,7,41.42857142857143,5.593363414414827,6.571428571428569,15.862068965517237,1.1748617217492325,GREEN
2026-07-20,H006,S018,Nausea,92.0,7,102.57142857142857,8.997354108424375,-10.57142857142857,-10.306406685236768,-1.1749485953354177,GREEN
2026-07-20,H006,S019,Vomiting,150.0,7,139.28571428571428,7.973169292786188,10.714285714285722,7.692307692307699,1.3437925774358748,GREEN
2026-07-20,H006,S020,Diarrhoea,109.0,7,108.57142857142857,5.41162769282166,0.4285714285714306,0.394736842105265,0.07919455160226858,GREEN
2026-07-20,H006,S021,Abdominal Pain,83.0,7,77.71428571428571,8.864052604279184,5.285714285714292,6.8014705882353015,0.5963089933787821,GREEN
2026-07-20,H006,S022,Loss of Appetite,30.0,7,28.142857142857142,2.968084198523319,1.8571428571428577,6.598984771573606,0.6257042364454564,GREEN
2026-07-20,H006,S023,Weight Loss,5.0,7,3.857142857142857,2.1157009420498154,1.1428571428571428,29.629629629629626,0.5401789639276124,GREEN
2026-07-20,H006,S024,Night Sweats,12.0,7,10.571428571428571,2.2253945610567465,1.4285714285714288,13.513513513513518,0.6419407387663697,GREEN
2026-07-20,H006,S025,Bleeding,2.0,7,2.7142857142857144,1.4960264830861913,-0.7142857142857144,-26.315789473684216,-0.4774552605594228,GREEN
2026-07-20,H006,S026,Anaemia,3.0,7,2.2857142857142856,1.9760470401187074,0.7142857142857144,31.250000000000007,0.36147201953391,GREEN
2026-07-20,H006,S027,Dehydration,3.0,7,4.428571428571429,3.04724700110022,-1.4285714285714288,-32.25806451612904,-0.4688072309384956,GREEN
2026-07-20,H007,S001,Fever,575.0,7,574.4285714285714,10.564991605252114,0.5714285714285552,0.09947774185525705,0.05408698774019699,GREEN
2026-07-20,H007,S002,Headache,294.0,7,290.42857142857144,12.882250616735451,3.571428571428555,1.2297097884899106,0.2772363834304605,GREEN
2026-07-20,H007,S003,Fatigue,129.0,7,142.85714285714286,7.988086367179806,-13.857142857142861,-9.700000000000003,-1.7347262185442702,GREEN
2026-07-20,H007,S004,Chills,75.0,7,81.28571428571429,8.400680244565233,-6.285714285714292,-7.732864674868196,-0.74823872623658,GREEN
2026-07-20,H007,S005,Sweating,75.0,7,81.28571428571429,8.400680244565233,-6.285714285714292,-7.732864674868196,-0.74823872623658,GREEN
2026-07-20,H007,S006,Dry Cough,302.0,7,295.14285714285717,10.479003951212338,6.857142857142833,2.3233301064859546,0.6543697176819477,GREEN
2026-07-20,H007,S007,Persistent Cough,24.0,7,21.571428571428573,4.928053803045811,2.428571428571427,11.258278145695357,0.4928053803045808,GREEN
2026-07-20,H007,S008,Sore Throat,185.0,7,190.71428571428572,8.42049653552342,-5.714285714285722,-2.9962546816479443,-0.6786162419495042,GREEN
2026-07-20,H007,S009,Runny Nose,119.0,7,117.71428571428571,6.473388749701496,1.2857142857142918,1.0922330097087432,0.1986153366385696,GREEN
2026-07-20,H007,S010,Breathlessness,6.0,7,8.714285714285714,2.058663459163551,-2.7142857142857135,-31.147540983606554,-1.318469855868791,GREEN
2026-07-20,H007,S011,Chest Pain,2.0,7,1.8571428571428572,1.4638501094228,0.1428571428571428,7.692307692307689,0.09759000729485326,GREEN
2026-07-20,H007,S012,Loss of Taste,14.0,7,22.285714285714285,3.9880774697543053,-8.285714285714285,-37.179487179487175,-2.0776211968181113,GREEN
2026-07-20,H007,S013,Loss of Smell,13.0,7,22.857142857142858,4.705619740571601,-9.857142857142858,-43.125,-2.0947597554802613,GREEN
2026-07-20,H007,S014,Muscle Pain,266.0,7,263.57142857142856,11.414276774536102,2.428571428571445,0.921409214092147,0.21276612408674894,GREEN
2026-07-20,H007,S015,Joint Pain,86.0,7,105.0,7.023769168568493,-19.0,-18.095238095238095,-2.7051002878946218,GREEN
2026-07-20,H007,S016,Retro-orbital Pain,79.0,7,80.28571428571429,5.34522483824849,-1.2857142857142918,-1.6014234875444913,-0.24053511772118297,GREEN
2026-07-20,H007,S017,Rash,32.0,7,33.42857142857143,6.924765768773767,-1.4285714285714306,-4.273504273504279,-0.20629888089693482,GREEN
2026-07-20,H007,S018,Nausea,89.0,7,82.57142857142857,10.674848052894285,6.428571428571431,7.785467128027684,0.6022166682577222,GREEN
2026-07-20,H007,S019,Vomiting,111.0,7,114.57142857142857,9.034326074425675,-3.5714285714285694,-3.1172069825436393,-0.39531765203146163,GREEN
2026-07-20,H007,S020,Diarrhoea,91.0,7,88.57142857142857,6.214422549122937,2.4285714285714306,2.74193548387097,0.39079599260822445,GREEN
2026-07-20,H007,S021,Abdominal Pain,73.0,7,62.857142857142854,8.952254305081883,10.142857142857146,16.136363636363644,1.1329947516235546,GREEN
2026-07-20,H007,S022,Loss of Appetite,29.0,7,24.857142857142858,3.670993118515816,4.142857142857142,16.666666666666664,1.1285385205331306,GREEN
2026-07-20,H007,S023,Weight Loss,2.0,7,3.7142857142857144,3.0937725468153876,-1.7142857142857144,-46.15384615384615,-0.5541085158475323,GREEN
2026-07-20,H007,S024,Night Sweats,10.0,7,8.857142857142858,3.670993118515816,1.1428571428571423,12.903225806451607,0.31132097118155316,GREEN
2026-07-20,H007,S025,Bleeding,3.0,7,2.0,1.8257418583505538,1.0,50.0,0.5477225575051661,GREEN
2026-07-20,H007,S026,Anaemia,2.0,7,1.5714285714285714,1.2724180205607034,0.4285714285714286,27.272727272727277,0.33681653485430396,GREEN
2026-07-20,H007,S027,Dehydration,4.0,7,2.4285714285714284,0.9759000729485331,1.5714285714285716,64.70588235294119,1.61023512036508,YELLOW
2026-07-20,H008,S001,Fever,673.0,7,678.8571428571429,22.62320763750188,-5.85714285714289,-0.8627946127946176,-0.2588997524574571,GREEN
2026-07-20,H008,S002,Headache,340.0,7,340.57142857142856,17.88721277763477,-0.5714285714285552,-0.16778523489932412,-0.03194620528822911,GREEN
2026-07-20,H008,S003,Fatigue,172.0,7,168.42857142857142,13.538305443655577,3.5714285714285836,2.1204410517387693,0.26380174286156716,GREEN
2026-07-20,H008,S004,Chills,92.0,7,102.0,6.879922480183428,-10.0,-9.803921568627452,-1.4535047493345283,GREEN
2026-07-20,H008,S005,Sweating,92.0,7,102.0,6.879922480183428,-10.0,-9.803921568627452,-1.4535047493345283,GREEN
2026-07-20,H008,S006,Dry Cough,328.0,7,321.57142857142856,12.245504520124152,6.428571428571445,1.9991115059973399,0.5249739949878577,GREEN
2026-07-20,H008,S007,Persistent Cough,33.0,7,24.857142857142858,5.273473599964619,8.142857142857142,32.758620689655174,1.5441164136882708,YELLOW
2026-07-20,H008,S008,Sore Throat,214.0,7,206.85714285714286,13.533028380331473,7.142857142857139,3.4530386740331473,0.5278092192016953,GREEN
2026-07-20,H008,S009,Runny Nose,121.0,7,115.57142857142857,8.32380407540412,5.428571428571431,4.697156983930781,0.652174339928571,GREEN
2026-07-20,H008,S010,Breathlessness,11.0,7,9.571428571428571,3.598941643369749,1.4285714285714288,14.925373134328362,0.39694209301872246,GREEN
2026-07-20,H008,S011,Chest Pain,1.0,7,2.0,1.4142135623730951,-1.0,-50.0,-0.7071067811865475,GREEN
2026-07-20,H008,S012,Loss of Taste,36.0,7,28.285714285714285,8.90157824422699,7.714285714285715,27.272727272727277,0.8666199973345987,GREEN
2026-07-20,H008,S013,Loss of Smell,37.0,7,27.571428571428573,6.972736021035618,9.428571428571427,34.19689119170984,1.3522054183790913,GREEN
2026-07-20,H008,S014,Muscle Pain,306.0,7,313.2857142857143,18.427463975583514,-7.285714285714278,-2.3255813953488347,-0.39537259686779946,GREEN
2026-07-20,H008,S015,Joint Pain,135.0,7,139.42857142857142,9.08950205561601,-4.428571428571416,-3.176229508196713,-0.48721826580535216,GREEN
2026-07-20,H008,S016,Retro-orbital Pain,118.0,7,115.71428571428571,9.340133577101307,2.285714285714292,1.975308641975314,0.24471965704195625,GREEN
2026-07-20,H008,S017,Rash,59.0,7,44.142857142857146,7.335497516155521,14.857142857142854,33.656957928802576,2.025376305345594,ORANGE
2026-07-20,H008,S018,Nausea,108.0,7,101.57142857142857,8.599557020706412,6.428571428571431,6.329113924050635,0.7475468112011373,GREEN
2026-07-20,H008,S019,Vomiting,143.0,7,137.0,6.757711644237764,6.0,4.37956204379562,0.8878745226005822,GREEN
2026-07-20,H008,S020,Diarrhoea,103.0,7,101.42857142857143,6.924765768773767,1.5714285714285694,1.5492957746478853,0.22692876898662767,GREEN
2026-07-20,H008,S021,Abdominal Pain,78.0,7,70.28571428571429,7.158079018709923,7.714285714285708,10.975609756097551,1.077703346683092,GREEN
2026-07-20,H008,S022,Loss of Appetite,32.0,7,27.142857142857142,6.51737604225738,4.857142857142858,17.894736842105267,0.7452604891370548,GREEN
2026-07-20,H008,S023,Weight Loss,4.0,7,3.2857142857142856,2.3603873774083297,0.7142857142857144,21.739130434782613,0.30261376633440124,GREEN
2026-07-20,H008,S024,Night Sweats,7.0,7,7.571428571428571,3.2071349029490928,-0.5714285714285712,-7.547169811320751,-0.1781741612749495,GREEN
2026-07-20,H008,S025,Bleeding,6.0,7,3.5714285714285716,2.5727509827124,2.4285714285714284,68.0,0.9439589936570675,GREEN
2026-07-20,H008,S026,Anaemia,1.0,7,2.0,1.1547005383792515,-1.0,-50.0,-0.8660254037844387,GREEN
2026-07-20,H008,S027,Dehydration,8.0,7,2.7142857142857144,2.138089935299395,5.285714285714286,194.73684210526315,2.4721664876899254,ORANGE
2026-07-20,H009,S001,Fever,570.0,7,534.7142857142857,20.645534510835393,35.285714285714334,6.5989847715736145,1.7091208884514633,YELLOW
2026-07-20,H009,S002,Headache,292.0,7,277.42857142857144,10.325649985305896,14.571428571428555,5.252317198764154,1.4111875370717284,GREEN
2026-07-20,H009,S003,Fatigue,135.0,7,127.42857142857143,11.872336794093275,7.571428571428569,5.941704035874438,0.6377370102232532,GREEN
2026-07-20,H009,S004,Chills,83.0,7,87.0,12.179217270963408,-4.0,-4.597701149425287,-0.328428330902384,GREEN
2026-07-20,H009,S005,Sweating,83.0,7,87.0,12.179217270963408,-4.0,-4.597701149425287,-0.328428330902384,GREEN
2026-07-20,H009,S006,Dry Cough,263.0,7,233.57142857142858,17.43423015083778,29.428571428571416,12.599388379204887,1.6879765366156567,YELLOW
2026-07-20,H009,S007,Persistent Cough,20.0,7,19.142857142857142,3.2877840272018797,0.8571428571428577,4.47761194029851,0.26070534136402584,GREEN
2026-07-20,H009,S008,Sore Throat,175.0,7,150.57142857142858,12.52806373516598,24.428571428571416,16.223908918406064,1.9499079781978594,YELLOW
2026-07-20,H009,S009,Runny Nose,105.0,7,83.42857142857143,9.235026490796562,21.57142857142857,25.85616438356164,2.3358274708714926,ORANGE
2026-07-20,H009,S010,Breathlessness,9.0,7,6.857142857142857,2.193062655175134,2.1428571428571432,31.250000000000007,0.9771071235928819,GREEN
2026-07-20,H009,S011,Chest Pain,1.0,7,1.4285714285714286,1.3972762620115438,-0.4285714285714286,-30.0,-0.3067191794659487,GREEN
2026-07-20,H009,S012,Loss of Taste,24.0,7,20.0,5.597618541248888,4.0,20.0,0.7145896010104964,GREEN
2026-07-20,H009,S013,Loss of Smell,21.0,7,20.714285714285715,4.309458036856673,0.2857142857142847,1.3793103448275812,0.06629935441317936,GREEN
2026-07-20,H009,S014,Muscle Pain,274.0,7,246.14285714285714,20.69966643393537,27.85714285714286,11.31746952988973,1.3457773798457644,GREEN
2026-07-20,H009,S015,Joint Pain,123.0,7,116.14285714285714,9.581728644118648,6.857142857142861,5.90405904059041,0.7156477825482813,GREEN
2026-07-20,H009,S016,Retro-orbital Pain,102.0,7,88.0,7.958224257542214,14.0,15.909090909090908,1.7591864148251213,YELLOW
2026-07-20,H009,S017,Rash,42.0,7,38.857142857142854,6.094494002200441,3.142857142857146,8.088235294117656,0.5156879540323455,GREEN
2026-07-20,H009,S018,Nausea,92.0,7,93.57142857142857,8.443086774735546,-1.5714285714285694,-1.6793893129770971,-0.1861201493428675,GREEN
2026-07-20,H009,S019,Vomiting,118.0,7,125.71428571428571,10.27479579220086,-7.714285714285708,-6.136363636363632,-0.7507969861689396,GREEN
2026-07-20,H009,S020,Diarrhoea,92.0,7,98.0,7.023769168568491,-6.0,-6.122448979591836,-0.8542421961772493,GREEN
2026-07-20,H009,S021,Abdominal Pain,63.0,7,67.14285714285714,8.275034167675107,-4.142857142857139,-6.170212765957441,-0.5006453216882711,GREEN
