week,hospital_id,symptom_id,symptom_name,case_count,previous_cases,growth_rate,hospital_total_cases,incidence_proportion
2026-07-13,H006,S016,Retro-orbital Pain,117,102.0,14.705882352941178,735,0.15918367346938775
2026-07-13,H006,S017,Rash,42,42.0,0.0,735,0.05714285714285714
2026-07-13,H006,S018,Nausea,116,109.0,6.422018348623854,735,0.15782312925170067
2026-07-13,H006,S019,Vomiting,144,143.0,0.6993006993006993,735,0.19591836734693877
2026-07-13,H006,S020,Diarrhoea,110,111.0,-0.9009009009009009,735,0.14965986394557823
2026-07-13,H006,S021,Abdominal Pain,80,80.0,0.0,735,0.10884353741496598
2026-07-13,H006,S022,Loss of Appetite,34,27.0,25.925925925925924,735,0.04625850340136054
2026-07-13,H006,S023,Weight Loss,4,6.0,-33.33333333333333,735,0.005442176870748299
2026-07-13,H006,S024,Night Sweats,13,14.0,-7.142857142857142,735,0.017687074829931974
2026-07-13,H006,S025,Bleeding,3,2.0,50.0,735,0.004081632653061225
2026-07-13,H006,S026,Anaemia,1,2.0,-50.0,735,0.0013605442176870747
2026-07-13,H006,S027,Dehydration,5,2.0,150.0,735,0.006802721088435374
2026-07-13,H007,S001,Fever,590,568.0,3.873239436619718,669,0.8819133034379671
2026-07-13,H007,S002,Headache,305,293.0,4.09556313993174,669,0.45590433482810166
2026-07-13,H007,S003,Fatigue,143,149.0,-4.026845637583892,669,0.21375186846038863
2026-07-13,H007,S004,Chills,86,80.0,7.5,669,0.12855007473841554
2026-07-13,H007,S005,Sweating,86,80.0,7.5,669,0.12855007473841554
2026-07-13,H007,S006,Dry Cough,305,295.0,3.389830508474576,669,0.45590433482810166
2026-07-13,H007,S007,Persistent Cough,16,18.0,-11.11111111111111,669,0.02391629297458894
2026-07-13,H007,S008,Sore Throat,196,189.0,3.7037037037037033,669,0.2929745889387145
2026-07-13,H007,S009,Runny Nose,118,125.0,-5.6000000000000005,669,0.17638266068759342
2026-07-13,H007,S010,Breathlessness,8,5.0,60.0,669,0.01195814648729447
2026-07-13,H007,S012,Loss of Taste,26,19.0,36.84210526315789,669,0.03886397608370702
2026-07-13,H007,S013,Loss of Smell,21,23.0,-8.695652173913043,669,0.03139013452914798
2026-07-13,H007,S014,Muscle Pain,265,266.0,-0.37593984962406013,669,0.3961136023916293
2026-07-13,H007,S015,Joint Pain,109,94.0,15.957446808510639,669,0.16292974588938713
2026-07-13,H007,S016,Retro-orbital Pain,75,76.0,-1.3157894736842104,669,0.11210762331838565
2026-07-13,H007,S017,Rash,28,39.0,-28.205128205128204,669,0.04185351270553064
2026-07-13,H007,S018,Nausea,78,86.0,-9.30232558139535,669,0.11659192825112108
2026-07-13,H007,S019,Vomiting,106,116.0,-8.620689655172415,669,0.15844544095665172
2026-07-13,H007,S020,Diarrhoea,83,86.0,-3.488372093023256,669,0.12406576980568013
2026-07-13,H007,S021,Abdominal Pain,62,59.0,5.084745762711865,669,0.09267563527653214
2026-07-13,H007,S022,Loss of Appetite,24,28.0,-14.285714285714285,669,0.03587443946188341
2026-07-13,H007,S024,Night Sweats,5,7.0,-28.57142857142857,669,0.007473841554559043
2026-07-13,H007,S025,Bleeding,1,2.0,-50.0,669,0.0014947683109118087
2026-07-13,H007,S026,Anaemia,3,2.0,50.0,669,0.004484304932735426
2026-07-13,H007,S027,Dehydration,3,3.0,0.0,669,0.004484304932735426
2026-07-13,H008,S001,Fever,676,703.0,-3.8406827880512093,771,0.8767833981841764
2026-07-13,H008,S002,Headache,342,359.0,-4.735376044568245,771,0.44357976653696496
2026-07-13,H008,S003,Fatigue,164,170.0,-3.5294117647058822,771,0.2127107652399481
2026-07-13,H008,S004,Chills,103,115.0,-10.434782608695652,771,0.13359273670557717
2026-07-13,H008,S005,Sweating,103,115.0,-10.434782608695652,771,0.13359273670557717
2026-07-13,H008,S006,Dry Cough,305,333.0,-8.408408408408409,771,0.3955901426718547
2026-07-13,H008,S007,Persistent Cough,22,24.0,-8.333333333333332,771,0.028534370946822308
2026-07-13,H008,S008,Sore Throat,193,202.0,-4.455445544554455,771,0.2503242542153048
2026-07-13,H008,S009,Runny Nose,106,110.0,-3.6363636363636362,771,0.13748378728923477
2026-07-13,H008,S010,Breathlessness,6,11.0,-45.45454545454545,771,0.007782101167315175
2026-07-13,H008,S011,Chest Pain,2,1.0,100.0,771,0.0025940337224383916
2026-07-13,H008,S012,Loss of Taste,19,37.0,-48.64864864864865,771,0.02464332036316472
2026-07-13,H008,S013,Loss of Smell,23,31.0,-25.806451612903224,771,0.029831387808041506
2026-07-13,H008,S014,Muscle Pain,325,310.0,4.838709677419355,771,0.42153047989623865
2026-07-13,H008,S015,Joint Pain,150,135.0,11.11111111111111,771,0.19455252918287938
2026-07-13,H008,S016,Retro-orbital Pain,122,114.0,7.017543859649122,771,0.1582360570687419
2026-07-13,H008,S017,Rash,53,34.0,55.88235294117647,771,0.06874189364461739
2026-07-13,H008,S018,Nausea,111,91.0,21.978021978021978,771,0.14396887159533073
2026-07-13,H008,S019,Vomiting,139,125.0,11.200000000000001,771,0.18028534370946822
2026-07-13,H008,S020,Diarrhoea,97,96.0,1.0416666666666665,771,0.125810635538262
2026-07-13,H008,S021,Abdominal Pain,72,68.0,5.88235294117647,771,0.0933852140077821
2026-07-13,H008,S022,Loss of Appetite,40,27.0,48.148148148148145,771,0.05188067444876784
2026-07-13,H008,S023,Weight Loss,2,2.0,0.0,771,0.0025940337224383916
2026-07-13,H008,S024,Night Sweats,9,7.0,28.57142857142857,771,0.011673151750972763
2026-07-13,H008,S025,Bleeding,4,8.0,-50.0,771,0.005188067444876783
2026-07-13,H008,S026,Anaemia,2,3.0,-33.33333333333333,771,0.0025940337224383916
2026-07-13,H008,S027,Dehydration,2,2.0,0.0,771,0.0025940337224383916
2026-07-13,H009,S001,Fever,538,519.0,3.6608863198458574,632,0.8512658227848101
2026-07-13,H009,S002,Headache,264,278.0,-5.0359712230215825,632,0.4177215189873418
2026-07-13,H009,S003,Fatigue,128,123.0,4.0650406504065035,632,0.20253164556962025
2026-07-13,H009,S004,Chills,69,84.0,-17.857142857142858,632,0.10917721518987342
2026-07-13,H009,S005,Sweating,69,84.0,-17.857142857142858,632,0.10917721518987342
2026-07-13,H009,S006,Dry Cough,253,239.0,5.857740585774058,632,0.40031645569620256
2026-07-13,H009,S007,Persistent Cough,16,20.0,-20.0,632,0.02531645569620253
2026-07-13,H009,S008,Sore Throat,157,149.0,5.369127516778524,632,0.24841772151898733
2026-07-13,H009,S009,Runny Nose,82,92.0,-10.869565217391305,632,0.12974683544303797
2026-07-13,H009,S010,Breathlessness,4,6.0,-33.33333333333333,632,0.006329113924050633
2026-07-13,H009,S011,Chest Pain,1,4.0,-75.0,632,0.0015822784810126582
2026-07-13,H009,S012,Loss of Taste,25,21.0,19.047619047619047,632,0.03955696202531646
2026-07-13,H009,S013,Loss of Smell,25,22.0,13.636363636363635,632,0.03955696202531646
2026-07-13,H009,S014,Muscle Pain,245,224.0,9.375,632,0.3876582278481013
2026-07-13,H009,S015,Joint Pain,121,99.0,22.22222222222222,632,0.19145569620253164
2026-07-13,H009,S016,Retro-orbital Pain,88,80.0,10.0,632,0.13924050632911392
2026-07-13,H009,S017,Rash,43,31.0,38.70967741935484,632,0.0680379746835443
2026-07-13,H009,S018,Nausea,95,92.0,3.260869565217391,632,0.15031645569620253
2026-07-13,H009,S019,Vomiting,126,121.0,4.132231404958678,632,0.19936708860759494
2026-07-13,H009,S020,Diarrhoea,100,93.0,7.526881720430108,632,0.15822784810126583
2026-07-13,H009,S021,Abdominal Pain,66,59.0,11.864406779661017,632,0.10443037974683544
2026-07-13,H009,S022,Loss of Appetite,16,25.0,-36.0,632,0.02531645569620253
2026-07-13,H009,S023,Weight Loss,1,2.0,-50.0,632,0.0015822784810126582
2026-07-13,H009,S024,Night Sweats,3,7.0,-57.14285714285714,632,0.004746835443037975
2026-07-13,H009,S025,Bleeding,4,3.0,33.33333333333333,632,0.006329113924050633
2026-07-13,H009,S026,Anaemia,4,2.0,100.0,632,0.006329113924050633
2026-07-13,H009,S027,Dehydration,4,1.0,300.0,632,0.006329113924050633
2026-07-13,H010,S001,Fever,825,848.0,-2.7122641509433962,963,0.8566978193146417
2026-07-13,H010,S002,Headache,430,454.0,-5.286343612334802,963,0.446521287642783
2026-07-13,H010,S003,Fatigue,173,194.0,-10.824742268041238,963,0.17964693665628245
2026-07-13,H010,S004,Chills,120,137.0,-12.408759124087592,963,0.12461059190031153
2026-07-13,H010,S005,Sweating,120,137.0,-12.408759124087592,963,0.12461059190031153
2026-07-13,H010,S006,Dry Cough,364,364.0,0.0,963,0.37798546209761164
2026-07-13,H010,S007,Persistent Cough,25,31.0,-19.35483870967742,963,0.02596053997923157
2026-07-13,H010,S008,Sore Throat,235,220.0,6.8181818181818175,963,0.24402907580477673
2026-07-13,H010,S009,Runny Nose,149,161.0,-7.453416149068323,963,0.15472481827622014
2026-07-13,H010,S010,Breathlessness,9,14.0,-35.714285714285715,963,0.009345794392523364
2026-07-13,H010,S011,Chest Pain,2,4.0,-50.0,963,0.0020768431983385254
2026-07-13,H010,S012,Loss of Taste,24,36.0,-33.33333333333333,963,0.024922118380062305
2026-07-13,H010,S013,Loss of Smell,27,31.0,-12.903225806451612,963,0.028037383177570093
2026-07-13,H010,S014,Muscle Pain,414,392.0,5.612244897959184,963,0.42990654205607476
2026-07-13,H010,S015,Joint Pain,172,183.0,-6.0109289617486334,963,0.1786085150571132
2026-07-13,H010,S016,Retro-orbital Pain,152,130.0,16.923076923076923,963,0.15784008307372793
2026-07-13,H010,S017,Rash,58,49.0,18.367346938775512,963,0.060228452751817235
2026-07-13,H010,S018,Nausea,164,128.0,28.125,963,0.1703011422637591
2026-07-13,H010,S019,Vomiting,189,181.0,4.41988950276243,963,0.19626168224299065
2026-07-13,H010,S020,Diarrhoea,148,161.0,-8.074534161490684,963,0.1536863966770509
2026-07-13,H010,S021,Abdominal Pain,106,114.0,-7.017543859649122,963,0.11007268951194185
2026-07-13,H010,S022,Loss of Appetite,42,47.0,-10.638297872340425,963,0.04361370716510903
2026-07-13,H010,S023,Weight Loss,4,5.0,-20.0,963,0.004153686396677051
2026-07-13,H010,S024,Night Sweats,6,12.0,-50.0,963,0.006230529595015576
2026-07-13,H010,S025,Bleeding,5,4.0,25.0,963,0.005192107995846314
2026-07-13,H010,S026,Anaemia,5,1.0,400.0,963,0.005192107995846314
2026-07-13,H010,S027,Dehydration,5,7.0,-28.57142857142857,963,0.005192107995846314
2026-07-20,H001,S001,Fever,956,950.0,0.631578947368421,1118,0.855098389982111
2026-07-20,H001,S002,Headache,477,487.0,-2.0533880903490758,1118,0.426654740608229
2026-07-20,H001,S003,Fatigue,259,224.0,15.625,1118,0.23166368515205724
2026-07-20,H001,S004,Chills,133,125.0,6.4,1118,0.11896243291592129
2026-07-20,H001,S005,Sweating,133,125.0,6.4,1118,0.11896243291592129
2026-07-20,H001,S006,Dry Cough,513,501.0,2.3952095808383236,1118,0.4588550983899821
2026-07-20,H001,S007,Persistent Cough,51,28.0,82.14285714285714,1118,0.04561717352415027
2026-07-20,H001,S008,Sore Throat,333,325.0,2.4615384615384617,1118,0.29785330948121647
2026-07-20,H001,S009,Runny Nose,199,210.0,-5.238095238095238,1118,0.1779964221824687
2026-07-20,H001,S010,Breathlessness,14,7.0,100.0,1118,0.012522361359570662
2026-07-20,H001,S011,Chest Pain,3,2.0,50.0,1118,0.0026833631484794273
2026-07-20,H001,S012,Loss of Taste,38,30.0,26.666666666666668,1118,0.03398926654740608
2026-07-20,H001,S013,Loss of Smell,33,28.0,17.857142857142858,1118,0.029516994633273702
2026-07-20,H001,S014,Muscle Pain,429,449.0,-4.4543429844097995,1118,0.38372093023255816
2026-07-20,H001,S015,Joint Pain,150,176.0,-14.772727272727273,1118,0.13416815742397137
2026-07-20,H001,S016,Retro-orbital Pain,102,128.0,-20.3125,1118,0.09123434704830054
2026-07-20,H001,S017,Rash,54,55.0,-1.8181818181818181,1118,0.04830053667262969
2026-07-20,H001,S018,Nausea,142,132.0,7.575757575757576,1118,0.12701252236135957
2026-07-20,H001,S019,Vomiting,203,173.0,17.341040462427745,1118,0.1815742397137746
2026-07-20,H001,S020,Diarrhoea,157,142.0,10.56338028169014,1118,0.1404293381037567
2026-07-20,H001,S021,Abdominal Pain,104,101.0,2.9702970297029703,1118,0.09302325581395349
2026-07-20,H001,S022,Loss of Appetite,42,41.0,2.4390243902439024,1118,0.03756708407871199
2026-07-20,H001,S023,Weight Loss,10,3.0,233.33333333333334,1118,0.008944543828264758
2026-07-20,H001,S024,Night Sweats,21,8.0,162.5,1118,0.018783542039355994
2026-07-20,H001,S025,Bleeding,2,4.0,-50.0,1118,0.0017889087656529517
2026-07-20,H001,S026,Anaemia,3,2.0,50.0,1118,0.0026833631484794273
2026-07-20,H001,S027,Dehydration,6,6.0,0.0,1118,0.005366726296958855
2026-07-20,H002,S001,Fever,749,762.0,-1.7060367454068242,872,0.8589449541284404
2026-07-20,H002,S002,Headache,378,407.0,-7.125307125307126,872,0.4334862385321101
2026-07-20,H002,S003,Fatigue,180,172.0,4.651162790697675,872,0.20642201834862386
2026-07-20,H002,S004,Chills,94,94.0,0.0,872,0.10779816513761468
2026-07-20,H002,S005,Sweating,94,94.0,0.0,872,0.10779816513761468
2026-07-20,H002,S006,Dry Cough,392,403.0,-2.729528535980149,872,0.44954128440366975
2026-07-20,H002,S007,Persistent Cough,32,29.0,10.344827586206897,872,0.03669724770642202
2026-07-20,H002,S008,Sore Throat,251,265.0,-5.283018867924529,872,0.28784403669724773
2026-07-20,H002,S009,Runny Nose,159,175.0,-9.142857142857142,872,0.1823394495412844
2026-07-20,H002,S010,Breathlessness,9,11.0,-18.181818181818183,872,0.010321100917431193
2026-07-20,H002,S011,Chest Pain,2,1.0,100.0,872,0.0022935779816513763
2026-07-20,H002,S012,Loss of Taste,25,21.0,19.047619047619047,872,0.028669724770642203
2026-07-20,H002,S013,Loss of Smell,27,26.0,3.8461538461538463,872,0.03096330275229358
2026-07-20,H002,S014,Muscle Pain,355,358.0,-0.8379888268156425,872,0.40711009174311924
2026-07-20,H002,S015,Joint Pain,146,132.0,10.606060606060606,872,0.16743119266055045
2026-07-20,H002,S016,Retro-orbital Pain,104,95.0,9.473684210526317,872,0.11926605504587157
2026-07-20,H002,S017,Rash,53,44.0,20.454545454545457,872,0.06077981651376147
2026-07-20,H002,S018,Nausea,126,107.0,17.75700934579439,872,0.1444954128440367
2026-07-20,H002,S019,Vomiting,162,161.0,0.6211180124223602,872,0.18577981651376146
2026-07-20,H002,S020,Diarrhoea,122,123.0,-0.8130081300813009,872,0.13990825688073394
2026-07-20,H002,S021,Abdominal Pain,81,81.0,0.0,872,0.09288990825688073
2026-07-20,H002,S022,Loss of Appetite,31,29.0,6.896551724137931,872,0.03555045871559633
2026-07-20,H002,S023,Weight Loss,4,1.0,300.0,872,0.0045871559633027525
2026-07-20,H002,S024,Night Sweats,11,10.0,10.0,872,0.01261467889908257
2026-07-20,H002,S025,Bleeding,7,1.0,600.0,872,0.008027522935779817
2026-07-20,H002,S027,Dehydration,3,7.0,-57.14285714285714,872,0.0034403669724770644
2026-07-20,H003,S001,Fever,928,926.0,0.21598272138228944,1085,0.8552995391705069
2026-07-20,H003,S002,Headache,508,477.0,6.498951781970649,1085,0.4682027649769585
2026-07-20,H003,S003,Fatigue,175,222.0,-21.17117117117117,1085,0.16129032258064516
2026-07-20,H003,S004,Chills,168,167.0,0.5988023952095809,1085,0.15483870967741936
2026-07-20,H003,S005,Sweating,168,167.0,0.5988023952095809,1085,0.15483870967741936
2026-07-20,H003,S006,Dry Cough,365,396.0,-7.828282828282829,1085,0.33640552995391704
2026-07-20,H003,S007,Persistent Cough,22,27.0,-18.51851851851852,1085,0.020276497695852536
2026-07-20,H003,S008,Sore Throat,225,232.0,-3.0172413793103448,1085,0.2073732718894009
2026-07-20,H003,S009,Runny Nose,147,147.0,0.0,1085,0.13548387096774195
2026-07-20,H003,S010,Breathlessness,9,11.0,-18.181818181818183,1085,0.008294930875576038
2026-07-20,H003,S011,Chest Pain,2,2.0,0.0,1085,0.0018433179723502304
2026-07-20,H003,S012,Loss of Taste,33,33.0,0.0,1085,0.030414746543778803
2026-07-20,H003,S013,Loss of Smell,36,35.0,2.857142857142857,1085,0.03317972350230415
2026-07-20,H003,S014,Muscle Pain,462,425.0,8.705882352941176,1085,0.4258064516129032
2026-07-20,H003,S015,Joint Pain,236,181.0,30.386740331491712,1085,0.21751152073732719
2026-07-20,H003,S016,Retro-orbital Pain,176,162.0,8.641975308641975,1085,0.1622119815668203
2026-07-20,H003,S017,Rash,56,50.0,12.0,1085,0.05161290322580645
2026-07-20,H003,S018,Nausea,148,146.0,1.36986301369863,1085,0.13640552995391705
2026-07-20,H003,S019,Vomiting,202,194.0,4.123711340206185,1085,0.18617511520737326
2026-07-20,H003,S020,Diarrhoea,160,146.0,9.58904109589041,1085,0.14746543778801843
2026-07-20,H003,S021,Abdominal Pain,110,93.0,18.27956989247312,1085,0.10138248847926268
2026-07-20,H003,S022,Loss of Appetite,49,36.0,36.11111111111111,1085,0.04516129032258064
2026-07-20,H003,S023,Weight Loss,4,2.0,100.0,1085,0.003686635944700461
2026-07-20,H003,S024,Night Sweats,8,11.0,-27.27272727272727,1085,0.007373271889400922
2026-07-20,H003,S025,Bleeding,7,4.0,75.0,1085,0.0064516129032258064
2026-07-20,H003,S026,Anaemia,4,5.0,-20.0,1085,0.003686635944700461
2026-07-20,H003,S027,Dehydration,8,5.0,60.0,1085,0.007373271889400922
2026-07-20,H004,S001,Fever,877,889.0,-1.3498312710911136,1041,0.8424591738712777
2026-07-20,H004,S002,Headache,433,428.0,1.1682242990654206,1041,0.4159462055715658
2026-07-20,H004,S003,Fatigue,217,204.0,6.372549019607843,1041,0.2084534101825168
2026-07-20,H004,S004,Chills,146,133.0,9.774436090225564,1041,0.14024975984630164
2026-07-20,H004,S005,Sweating,146,133.0,9.774436090225564,1041,0.14024975984630164
2026-07-20,H004,S006,Dry Cough,408,422.0,-3.3175355450236967,1041,0.3919308357348703
2026-07-20,H004,S007,Persistent Cough,33,26.0,26.923076923076923,1041,0.03170028818443804
2026-07-20,H004,S008,Sore Throat,271,277.0,-2.166064981949458,1041,0.26032660902977905
2026-07-20,H004,S009,Runny Nose,157,153.0,2.6143790849673203,1041,0.15081652257444764
2026-07-20,H004,S010,Breathlessness,10,12.0,-16.666666666666664,1041,0.009606147934678195
2026-07-20,H004,S011,Chest Pain,2,3.0,-33.33333333333333,1041,0.0019212295869356388
2026-07-20,H004,S012,Loss of Taste,33,32.0,3.125,1041,0.03170028818443804
2026-07-20,H004,S013,Loss of Smell,37,33.0,12.121212121212121,1041,0.03554274735830932
2026-07-20,H004,S014,Muscle Pain,392,403.0,-2.729528535980149,1041,0.3765609990393852
2026-07-20,H004,S015,Joint Pain,178,177.0,0.5649717514124294,1041,0.17098943323727187
2026-07-20,H004,S016,Retro-orbital Pain,136,125.0,8.799999999999999,1041,0.13064361191162344
2026-07-20,H004,S017,Rash,55,59.0,-6.779661016949152,1041,0.052833813640730067
2026-07-20,H004,S018,Nausea,148,146.0,1.36986301369863,1041,0.14217098943323728
2026-07-20,H004,S019,Vomiting,211,201.0,4.975124378109453,1041,0.2026897214217099
2026-07-20,H004,S020,Diarrhoea,163,170.0,-4.117647058823529,1041,0.15658021133525457
2026-07-20,H004,S021,Abdominal Pain,110,131.0,-16.030534351145036,1041,0.10566762728146013
2026-07-20,H004,S022,Loss of Appetite,39,48.0,-18.75,1041,0.037463976945244955
2026-07-20,H004,S023,Weight Loss,3,4.0,-25.0,1041,0.002881844380403458
2026-07-20,H004,S024,Night Sweats,9,10.0,-10.0,1041,0.008645533141210375
2026-07-20,H004,S025,Bleeding,2,3.0,-33.33333333333333,1041,0.0019212295869356388
2026-07-20,H004,S026,Anaemia,1,1.0,0.0,1041,0.0009606147934678194
2026-07-20,H004,S027,Dehydration,5,6.0,-16.666666666666664,1041,0.004803073967339097
2026-07-20,H005,S001,Fever,808,808.0,0.0,953,0.8478488982161595
2026-07-20,H005,S002,Headache,399,414.0,-3.6231884057971016,953,0.41867785939139557
2026-07-20,H005,S003,Fatigue,210,166.0,26.506024096385545,953,0.2203567681007345
2026-07-20,H005,S004,Chills,127,105.0,20.952380952380953,953,0.13326337880377753
2026-07-20,H005,S005,Sweating,127,105.0,20.952380952380953,953,0.13326337880377753
2026-07-20,H005,S006,Dry Cough,376,379.0,-0.79155672823219,953,0.3945435466946485
2026-07-20,H005,S007,Persistent Cough,36,27.0,33.33333333333333,953,0.03777544596012592
2026-07-20,H005,S008,Sore Throat,225,254.0,-11.41732283464567,953,0.236096537250787
2026-07-20,H005,S009,Runny Nose,125,157.0,-20.382165605095544,953,0.1311647429171039
2026-07-20,H005,S010,Breathlessness,6,4.0,50.0,953,0.0062959076600209865
2026-07-20,H005,S011,Chest Pain,2,1.0,100.0,953,0.002098635886673662
2026-07-20,H005,S012,Loss of Taste,39,18.0,116.66666666666667,953,0.040923399790136414
2026-07-20,H005,S013,Loss of Smell,40,17.0,135.29411764705884,953,0.04197271773347324
2026-07-20,H005,S014,Muscle Pain,360,397.0,-9.319899244332493,953,0.3777544596012592
2026-07-20,H005,S015,Joint Pain,155,173.0,-10.404624277456648,953,0.1626442812172088
2026-07-20,H005,S016,Retro-orbital Pain,131,147.0,-10.884353741496598,953,0.13746065057712487
2026-07-20,H005,S017,Rash,48,46.0,4.3478260869565215,953,0.05036726128016789
2026-07-20,H005,S018,Nausea,148,130.0,13.846153846153847,953,0.155299055613851
2026-07-20,H005,S019,Vomiting,197,198.0,-0.5050505050505051,953,0.20671563483735572
2026-07-20,H005,S020,Diarrhoea,142,155.0,-8.38709677419355,953,0.14900314795383002
2026-07-20,H005,S021,Abdominal Pain,97,109.0,-11.009174311926607,953,0.10178384050367262
2026-07-20,H005,S022,Loss of Appetite,36,40.0,-10.0,953,0.03777544596012592
2026-07-20,H005,S023,Weight Loss,3,2.0,50.0,953,0.0031479538300104933
2026-07-20,H005,S024,Night Sweats,13,8.0,62.5,953,0.013641133263378805
2026-07-20,H005,S025,Bleeding,1,3.0,-66.66666666666666,953,0.001049317943336831
2026-07-20,H005,S026,Anaemia,7,2.0,250.0,953,0.007345225603357817
2026-07-20,H005,S027,Dehydration,6,3.0,100.0,953,0.0062959076600209865
2026-07-20,H006,S001,Fever,645,627.0,2.8708133971291865,755,0.8543046357615894
2026-07-20,H006,S002,Headache,329,314.0,4.777070063694268,755,0.4357615894039735
2026-07-20,H006,S003,Fatigue,168,143.0,17.482517482517483,755,0.22251655629139072
2026-07-20,H006,S004,Chills,116,95.0,22.105263157894736,755,0.15364238410596026
2026-07-20,H006,S005,Sweating,116,95.0,22.105263157894736,755,0.15364238410596026
2026-07-20,H006,S006,Dry Cough,298,270.0,10.37037037037037,755,0.39470198675496687
2026-07-20,H006,S007,Persistent Cough,30,26.0,15.384615384615385,755,0.039735099337748346
2026-07-20,H006,S008,Sore Throat,203,167.0,21.55688622754491,755,0.26887417218543047
2026-07-20,H006,S009,Runny Nose,114,110.0,3.6363636363636362,755,0.1509933774834437
2026-07-20,H006,S010,Breathlessness,3,4.0,-25.0,755,0.003973509933774834
2026-07-20,H006,S011,Chest Pain,4,3.0,33.33333333333333,755,0.005298013245033113
2026-07-20,H006,S012,Loss of Taste,21,16.0,31.25,755,0.02781456953642384
2026-07-20,H006,S013,Loss of Smell,24,16.0,50.0,755,0.031788079470198675
2026-07-20,H006,S014,Muscle Pain,265,305.0,-13.114754098360656,755,0.3509933774834437
2026-07-20,H006,S015,Joint Pain,117,147.0,-20.408163265306122,755,0.15496688741721854
2026-07-20,H006,S016,Retro-orbital Pain,94,117.0,-19.65811965811966,755,0.12450331125827814
2026-07-20,H006,S017,Rash,48,42.0,14.285714285714285,755,0.06357615894039735
2026-07-20,H006,S018,Nausea,92,116.0,-20.689655172413794,755,0.12185430463576159
2026-07-20,H006,S019,Vomiting,150,144.0,4.166666666666666,755,0.1986754966887417
2026-07-20,H006,S020,Diarrhoea,109,110.0,-0.9090909090909091,755,0.14437086092715232
2026-07-20,H006,S021,Abdominal Pain,83,80.0,3.75,755,0.10993377483443709
2026-07-20,H006,S022,Loss of Appetite,30,34.0,-11.76470588235294,755,0.039735099337748346
2026-07-20,H006,S023,Weight Loss,5,4.0,25.0,755,0.006622516556291391
2026-07-20,H006,S024,Night Sweats,12,13.0,-7.6923076923076925,755,0.015894039735099338
2026-07-20,H006,S025,Bleeding,2,3.0,-33.33333333333333,755,0.0026490066225165563
2026-07-20,H006,S026,Anaemia,3,1.0,200.0,755,0.003973509933774834
2026-07-20,H006,S027,Dehydration,3,5.0,-40.0,755,0.003973509933774834
2026-07-20,H007,S001,Fever,575,590.0,-2.5423728813559325,668,0.8607784431137725
2026-07-20,H007,S002,Headache,294,305.0,-3.606557377049181,668,0.44011976047904194
2026-07-20,H007,S003,Fatigue,129,143.0,-9.79020979020979,668,0.19311377245508982
2026-07-20,H007,S004,Chills,75,86.0,-12.790697674418606,668,0.1122754491017964
2026-07-20,H007,S005,Sweating,75,86.0,-12.790697674418606,668,0.1122754491017964
2026-07-20,H007,S006,Dry Cough,302,305.0,-0.9836065573770493,668,0.45209580838323354
2026-07-20,H007,S007,Persistent Cough,24,16.0,50.0,668,0.03592814371257485
2026-07-20,H007,S008,Sore Throat,185,196.0,-5.612244897959184,668,0.27694610778443113
2026-07-20,H007,S009,Runny Nose,119,118.0,0.847457627118644,668,0.1781437125748503
2026-07-20,H007,S010,Breathlessness,6,8.0,-25.0,668,0.008982035928143712
2026-07-20,H007,S011,Chest Pain,2,2.0,0.0,668,0.0029940119760479044
2026-07-20,H007,S012,Loss of Taste,14,26.0,-46.15384615384615,668,0.020958083832335328
2026-07-20,H007,S013,Loss of Smell,13,21.0,-38.095238095238095,668,0.019461077844311378
2026-07-20,H007,S014,Muscle Pain,266,265.0,0.37735849056603776,668,0.39820359281437123
2026-07-20,H007,S015,Joint Pain,86,109.0,-21.100917431192663,668,0.12874251497005987
2026-07-20,H007,S016,Retro-orbital Pain,79,75.0,5.333333333333334,668,0.11826347305389222
2026-07-20,H007,S017,Rash,32,28.0,14.285714285714285,668,0.04790419161676647
2026-07-20,H007,S018,Nausea,89,78.0,14.102564102564102,668,0.13323353293413173
2026-07-20,H007,S019,Vomiting,111,106.0,4.716981132075472,668,0.1661676646706587
2026-07-20,H007,S020,Diarrhoea,91,83.0,9.63855421686747,668,0.13622754491017963
2026-07-20,H007,S021,Abdominal Pain,73,62.0,17.741935483870968,668,0.1092814371257485
2026-07-20,H007,S022,Loss of Appetite,29,24.0,20.833333333333336,668,0.04341317365269461
2026-07-20,H007,S023,Weight Loss,2,2.0,0.0,668,0.0029940119760479044
2026-07-20,H007,S024,Night Sweats,10,5.0,100.0,668,0.014970059880239521
2026-07-20,H007,S025,Bleeding,3,1.0,200.0,668,0.004491017964071856
2026-07-20,H007,S026,Anaemia,2,3.0,-33.33333333333333,668,0.0029940119760479044
2026-07-20,H007,S027,Dehydration,4,3.0,33.33333333333333,668,0.005988023952095809
2026-07-20,H008,S001,Fever,673,676.0,-0.4437869822485207,777,0.8661518661518661
2026-07-20,H008,S002,Headache,340,342.0,-0.5847953216374269,777,0.4375804375804376
2026-07-20,H008,S003,Fatigue,172,164.0,4.878048780487805,777,0.22136422136422138
2026-07-20,H008,S004,Chills,92,103.0,-10.679611650485436,777,0.11840411840411841
2026-07-20,H008,S005,Sweating,92,103.0,-10.679611650485436,777,0.11840411840411841
2026-07-20,H008,S006,Dry Cough,328,305.0,7.540983606557377,777,0.42213642213642216
2026-07-20,H008,S007,Persistent Cough,33,22.0,50.0,777,0.04247104247104247
