week,symptom_id,symptom_name,baseline_score,baseline_z_max,baseline_deviation_max,baseline_hospitals_elevated,baseline_hospitals_observed,anomaly_score,temporal_score,persistence_score,spatial_score,best_matching_disease_id,b8_pattern_score,objective_a_score,b8_integration_score,severity_score,severe_cases,total_cases,disease_total_cases,raw_risk_score,risk_score,strong_evidence_count,moderate_evidence_count,persistence_support,spatial_support,temporal_support,risk_alert,outbreak_signal,risk_explanation,alert_id,alert_level,alert_priority,alert_status,alert_type,recommended_action,baseline_contribution,anomaly_contribution,temporal_contribution,persistence_contribution,spatial_contribution,objective_a_contribution,severity_contribution,strong_evidence_count_explainability,moderate_evidence_count_explainability,primary_drivers,weak_or_missing_evidence,explainability_interpretation,detailed_explanation,weighted_evidence_breakdown,alert_severity
2026-07-06,S014,Muscle Pain,33.57655250595656,1.7979158631475616,5.370960400546205,1,10,42.59,0.72,30.0,0.0,D001,57.378,51.15,66.72,65.4472585489931,133.0,1723.0,1723.0,31.58787165824245,31.59,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.6, producing a GREEN alert. Supporting evidence: statistical anomaly (42.6); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (65.4).",ALT-20260706-S014-GREEN-0150,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,5.04,6.39,0.11,4.5,0.0,5.74,9.82,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 31.6. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 31.6. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=9.82; anomaly=6.39; objective_a=5.74; baseline=5.04; persistence=4.50; temporal=0.11; spatial=0.00,0
2026-07-06,S002,Headache,21.28042845617371,1.1570396111137384,6.654783125371353,0,10,38.69,2.73,41.27,0.0,D001,57.378,51.15,66.72,65.4472585489931,133.0,1723.0,1723.0,31.15045305077502,31.15,2,4,True,False,False,GREEN,False,"Composite outbreak-risk score is 31.1, producing a GREEN alert. Supporting evidence: statistical anomaly (38.7); persistent signal (41.3); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (65.4).",ALT-20260706-S002-GREEN-0151,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.19,5.8,0.41,6.19,0.0,5.74,9.82,2,4,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Spatial propagation,The composite risk score is 31.1. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 31.1. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=9.82; persistence=6.19; anomaly=5.80; objective_a=5.74; baseline=3.19; temporal=0.41; spatial=0.00,0
2026-07-06,S001,Fever,31.55795933766237,1.6976993213033236,4.209902164245475,1,10,41.88,0.08,30.0,0.0,D001,57.378,51.15,66.72,65.4472585489931,133.0,1723.0,1723.0,31.08258268299832,31.08,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 31.1, producing a GREEN alert. Supporting evidence: statistical anomaly (41.9); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (65.4).",ALT-20260706-S001-GREEN-0152,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,4.73,6.28,0.01,4.5,0.0,5.74,9.82,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 31.1. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 31.1. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=9.82; anomaly=6.28; objective_a=5.74; baseline=4.73; persistence=4.50; temporal=0.01; spatial=0.00,0
2026-07-06,S026,Anaemia,35.3392997769474,0.9203579866168444,66.66666666666666,0,10,35.4,3.92,30.0,0.0,D002,41.852,39.22,45.8,72.85832965618985,95.0,1182.0,1182.0,30.812844414970584,30.81,1,4,False,False,False,GREEN,False,"Composite outbreak-risk score is 30.8, producing a GREEN alert. Supporting evidence: historical baseline deviation (35.3); statistical anomaly (35.4); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (72.9).",ALT-20260706-S026-GREEN-0153,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,5.3,5.31,0.59,4.5,0.0,4.19,10.93,1,4,Severity burden,Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 30.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 30.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D002.",severity=10.93; anomaly=5.31; baseline=5.30; persistence=4.50; objective_a=4.19; temporal=0.59; spatial=0.00,0
2026-07-06,S003,Fatigue,15.000600736768382,0.8059682475959332,5.225988700564976,0,10,35.64,0.0,30.0,0.0,D005,55.126000000000005,53.05,58.24,83.09845152234699,107.0,1371.0,1371.0,30.073457838867306,30.07,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 30.1, producing a GREEN alert. Supporting evidence: statistical anomaly (35.6); Objective A atypical/emerging evidence (55.1); severity burden from disease D005 (83.1).",ALT-20260706-S003-GREEN-0154,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,2.25,5.35,0.0,4.5,0.0,5.51,12.46,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 30.1. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 30.1. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D005.",severity=12.46; objective_a=5.51; anomaly=5.35; persistence=4.50; baseline=2.25; temporal=0.00; spatial=0.00,0
2026-07-06,S015,Joint Pain,26.77170198985269,1.4075157116241714,11.043689320388342,0,10,39.85,0.0,30.0,3.0,D001,50.532,48.56,53.49,65.4472585489931,133.0,1723.0,1723.0,29.813544080826876,29.81,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 29.8, producing a GREEN alert. Supporting evidence: statistical anomaly (39.9); Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (65.4).",ALT-20260706-S015-GREEN-0155,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,4.02,5.98,0.0,4.5,0.45,5.05,9.82,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 29.8. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 29.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=9.82; anomaly=5.98; objective_a=5.05; persistence=4.50; baseline=4.02; spatial=0.45; temporal=0.00,0
2026-07-06,S017,Rash,19.96300797869162,0.8959840715358683,16.76646706586827,0,10,36.27,0.0,30.0,0.0,D001,57.378,51.15,66.72,65.4472585489931,133.0,1723.0,1723.0,28.489839979152716,28.49,2,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 28.5, producing a GREEN alert. Supporting evidence: statistical anomaly (36.3); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (65.4).",ALT-20260706-S017-GREEN-0156,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,2.99,5.44,0.0,4.5,0.0,5.74,9.82,2,3,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 28.5. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 28.5. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=9.82; objective_a=5.74; anomaly=5.44; persistence=4.50; baseline=2.99; temporal=0.00; spatial=0.00,0
2026-07-06,S009,Runny Nose,61.270270270270274,3.399346342395192,17.56756756756757,3,10,55.36,6.1,48.05,11.0,,0.0,,,0.0,0.0,,0.0,27.26704054054054,27.27,2,3,True,False,False,GREEN,False,"Composite outbreak-risk score is 27.3, producing a GREEN alert. Supporting evidence: historical baseline deviation (61.3); statistical anomaly (55.4); persistent signal (48.0).",ALT-20260706-S009-GREEN-0157,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,9.19,8.3,0.91,7.21,1.65,0.0,0.0,2,3,Historical baseline; Statistical anomaly,Temporal acceleration; Spatial propagation; Objective A; Severity burden,The composite risk score is 27.3. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 27.3. Primary risk drivers: Historical baseline, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration, Spatial propagation, Objective A, Severity burden. No specific disease association was available.",baseline=9.19; anomaly=8.30; persistence=7.21; spatial=1.65; temporal=0.91; objective_a=0.00; severity=0.00,0
2026-07-06,S027,Dehydration,23.080703298094598,0.7302967433402213,36.36363636363635,0,10,38.11,0.0,30.0,0.0,D008,48.106,42.95,55.84,58.22324954791531,40.0,1149.0,1149.0,27.222692926901487,27.22,1,3,False,False,False,GREEN,False,"Composite outbreak-risk score is 27.2, producing a GREEN alert. Supporting evidence: statistical anomaly (38.1); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (58.2).",ALT-20260706-S027-GREEN-0158,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,3.46,5.72,0.0,4.5,0.0,4.81,8.73,1,3,Severity burden,Historical baseline; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 27.2. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 27.2. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=8.73; anomaly=5.72; objective_a=4.81; persistence=4.50; baseline=3.46; temporal=0.00; spatial=0.00,0
2026-07-06,S019,Vomiting,11.068032682332165,0.5934424260562089,3.924418604651167,0,10,34.15,1.21,0.32,0.0,D001,57.378,51.15,66.72,65.4472585489931,133.0,1723.0,1723.0,22.56709368469879,22.57,2,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 22.6, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (65.4).",ALT-20260706-S019-GREEN-0159,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,1.66,5.12,0.18,0.05,0.0,5.74,9.82,2,2,Severity burden; Objective A emerging/atypical signal,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 22.6. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 22.6. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=9.82; objective_a=5.74; anomaly=5.12; baseline=1.66; temporal=0.18; persistence=0.05; spatial=0.00,0
2026-07-06,S016,Retro-orbital Pain,10.632590920403716,0.562955455224223,4.166666666666664,0,10,33.94,0.0,0.0,0.0,D001,46.812,44.84,49.77,65.4472585489931,133.0,1723.0,1723.0,21.18417742040952,21.18,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 21.2, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (46.8); severity burden from disease D001 (65.4).",ALT-20260706-S016-GREEN-0160,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,1.59,5.09,0.0,0.0,0.0,4.68,9.82,1,2,Severity burden,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 21.2. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 21.2. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=9.82; anomaly=5.09; objective_a=4.68; baseline=1.59; temporal=0.00; persistence=0.00; spatial=0.00,0
2026-07-06,S021,Abdominal Pain,6.730544878880565,0.3288326927328338,4.166666666666671,0,10,33.04,5.06,1.35,0.0,D008,48.106,42.95,55.84,58.22324954791531,40.0,1149.0,1149.0,20.47116916401938,20.47,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.5, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (58.2).",ALT-20260706-S021-GREEN-0161,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,1.01,4.96,0.76,0.2,0.0,4.81,8.73,1,2,Severity burden,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 20.5. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 20.5. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=8.73; anomaly=4.96; objective_a=4.81; baseline=1.01; temporal=0.76; persistence=0.20; spatial=0.00,0
2026-07-06,S020,Diarrhoea,9.199564071391933,0.4985415622798052,2.968460111317257,0,10,33.52,1.36,0.36,0.0,D008,48.106,42.95,55.84,58.22324954791531,40.0,1149.0,1149.0,20.210022042896085,20.21,1,2,False,False,False,GREEN,False,"Composite outbreak-risk score is 20.2, producing a GREEN alert. Supporting evidence: Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (58.2).",ALT-20260706-S020-GREEN-0162,GREEN,ROUTINE,ROUTINE,ROUTINE_SURVEILLANCE,Continue routine surveillance and periodic review.,1.38,5.03,0.2,0.05,0.0,4.81,8.73,1,2,Severity burden,Historical baseline; Statistical anomaly; Temporal acceleration; Persistence; Spatial propagation,The composite risk score is 20.2. Current evidence does not indicate a significant outbreak-level concern. Routine surveillance should continue.,"Alert level: GREEN. Composite risk score: 20.2. Primary risk drivers: Severity burden. Weaker or missing corroboration: Historical baseline, Statistical anomaly, Temporal acceleration, Persistence, Spatial propagation. The associated disease is D008.",severity=8.73; anomaly=5.03; objective_a=4.81; baseline=1.38; temporal=0.20; persistence=0.05; spatial=0.00,0
2026-07-13,S026,Anaemia,71.72760788523301,2.3836564731139807,166.66666666666669,1,10,68.2,59.7,80.98,52.33,D002,41.852,39.22,45.8,82.40904088479978,103.0,1097.0,1097.0,66.48719731550491,66.49,5,7,True,True,True,ORANGE,True,"Composite outbreak-risk score is 66.5, producing a ORANGE alert. Supporting evidence: historical baseline deviation (71.7); statistical anomaly (68.2); temporal acceleration (59.7); persistent signal (81.0); spatial propagation (52.3); Objective A atypical/emerging evidence (41.9); severity burden from disease D002 (82.4).",ALT-20260713-S026-ORANGE-0163,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",10.76,10.23,8.96,12.15,7.85,4.19,12.36,5,7,Severity burden; Persistence; Historical baseline,,The composite risk score is 66.5. Multiple evidence sources support the signal (7 moderate-or-strong and 5 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 66.5. Primary risk drivers: Severity burden, Persistence, Historical baseline. Weaker or missing corroboration: No major evidence category is currently weak.. The associated disease is D002.",severity=12.36; persistence=12.15; baseline=10.76; anomaly=10.23; temporal=8.96; spatial=7.85; objective_a=4.19,2
2026-07-13,S027,Dehydration,82.0,3.134811641096994,147.05882352941174,1,10,75.54,62.19,75.96,9.0,D008,48.106,42.95,55.84,74.02557135168351,51.0,1201.0,1201.0,61.617935702752526,61.62,5,6,True,False,True,ORANGE,True,"Composite outbreak-risk score is 61.6, producing a ORANGE alert. Supporting evidence: historical baseline deviation (82.0); statistical anomaly (75.5); temporal acceleration (62.2); persistent signal (76.0); Objective A atypical/emerging evidence (48.1); severity burden from disease D008 (74.0).",ALT-20260713-S027-ORANGE-0164,ORANGE,HIGH,ACTIVE,ESCALATED_OUTBREAK_SURVEILLANCE,"Initiate escalated outbreak surveillance, review affected hospitals, investigate the supporting epidemiological signals, and increase monitoring frequency.",12.3,11.33,9.33,11.39,1.35,4.81,11.1,5,6,Historical baseline; Persistence; Statistical anomaly,Spatial propagation,The composite risk score is 61.6. Multiple evidence sources support the signal (6 moderate-or-strong and 5 strong). The evidence justifies escalated outbreak surveillance and further investigation.,"Alert level: ORANGE. Composite risk score: 61.6. Primary risk drivers: Historical baseline, Persistence, Statistical anomaly. Weaker or missing corroboration: Spatial propagation. The associated disease is D008.",baseline=12.30; persistence=11.39; anomaly=11.33; severity=11.10; temporal=9.33; objective_a=4.81; spatial=1.35,2
2026-07-13,S022,Loss of Appetite,74.0,4.265283190204454,60.0,3,10,60.68,1.65,57.12,35.0,D007,47.278000000000006,45.57,49.84,84.27921108985947,38.0,521.0,521.0,51.63718166347892,51.64,4,6,True,True,False,YELLOW,False,"Composite outbreak-risk score is 51.6, producing a YELLOW alert. Supporting evidence: historical baseline deviation (74.0); statistical anomaly (60.7); persistent signal (57.1); spatial propagation (35.0); Objective A atypical/emerging evidence (47.3); severity burden from disease D007 (84.3).",ALT-20260713-S022-YELLOW-0165,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",11.1,9.1,0.25,8.57,5.25,4.73,12.64,4,6,Severity burden; Historical baseline; Statistical anomaly,Temporal acceleration,"The composite risk score is 51.6. There are 6 evidence sources showing at least moderate abnormality, including 4 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 51.6. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration. The associated disease is D007.",severity=12.64; baseline=11.10; anomaly=9.10; persistence=8.57; spatial=5.25; objective_a=4.73; temporal=0.25,1
2026-07-13,S018,Nausea,58.27465676349552,2.930188889603249,18.12725090036014,2,10,51.42,2.02,51.32,27.0,D001,57.378,51.15,66.72,81.89338951612935,139.0,1817.0,1817.0,46.52700694194373,46.53,3,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 46.5, producing a YELLOW alert. Supporting evidence: historical baseline deviation (58.3); statistical anomaly (51.4); persistent signal (51.3); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (81.9).",ALT-20260713-S018-YELLOW-0166,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",8.74,7.71,0.3,7.7,4.05,5.74,12.28,3,5,Severity burden; Historical baseline; Objective A emerging/atypical signal,Temporal acceleration; Spatial propagation,"The composite risk score is 46.5. There are 5 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 46.5. Primary risk drivers: Severity burden, Historical baseline, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.28; baseline=8.74; anomaly=7.71; persistence=7.70; objective_a=5.74; spatial=4.05; temporal=0.30,1
2026-07-13,S016,Retro-orbital Pain,62.09498680738786,3.5594305366675543,20.31662269129288,3,10,56.64,7.39,7.79,33.0,D001,46.812,44.84,49.77,81.89338951612935,139.0,1817.0,1817.0,42.00245644852758,42.0,3,4,False,False,False,YELLOW,False,"Composite outbreak-risk score is 42.0, producing a YELLOW alert. Supporting evidence: historical baseline deviation (62.1); statistical anomaly (56.6); Objective A atypical/emerging evidence (46.8); severity burden from disease D001 (81.9).",ALT-20260713-S016-YELLOW-0167,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",9.31,8.5,1.11,1.17,4.95,4.68,12.28,3,4,Severity burden; Historical baseline; Statistical anomaly,Temporal acceleration; Persistence; Spatial propagation,"The composite risk score is 42.0. There are 4 evidence sources showing at least moderate abnormality, including 3 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 42.0. Primary risk drivers: Severity burden, Historical baseline, Statistical anomaly. Weaker or missing corroboration: Temporal acceleration, Persistence, Spatial propagation. The associated disease is D001.",severity=12.28; baseline=9.31; anomaly=8.50; spatial=4.95; objective_a=4.68; persistence=1.17; temporal=1.11,1
2026-07-13,S014,Muscle Pain,51.46119506870985,2.8178526450152326,8.323281061519904,1,10,50.69,3.58,46.68,0.0,D001,57.378,51.15,66.72,81.89338951612935,139.0,1817.0,1817.0,40.88348768772588,40.88,2,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 40.9, producing a YELLOW alert. Supporting evidence: historical baseline deviation (51.5); statistical anomaly (50.7); persistent signal (46.7); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (81.9).",ALT-20260713-S014-YELLOW-0168,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",7.72,7.6,0.54,7.0,0.0,5.74,12.28,2,5,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Spatial propagation,"The composite risk score is 40.9. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 40.9. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.28; baseline=7.72; anomaly=7.60; persistence=7.00; objective_a=5.74; temporal=0.54; spatial=0.00,1
2026-07-13,S025,Bleeding,45.83043416158611,1.5498260496951666,60.0,1,10,43.85,0.0,30.0,39.0,D001,46.728,44.36,50.28,81.89338951612935,139.0,1817.0,1817.0,40.75887355165732,40.76,1,5,False,True,False,YELLOW,False,"Composite outbreak-risk score is 40.8, producing a YELLOW alert. Supporting evidence: historical baseline deviation (45.8); statistical anomaly (43.9); spatial propagation (39.0); Objective A atypical/emerging evidence (46.7); severity burden from disease D001 (81.9).",ALT-20260713-S025-YELLOW-0169,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",6.87,6.58,0.0,4.5,5.85,4.67,12.28,1,5,Severity burden,Temporal acceleration; Persistence,"The composite risk score is 40.8. There are 5 evidence sources showing at least moderate abnormality, including 1 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 40.8. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Persistence. The associated disease is D001.",severity=12.28; baseline=6.87; anomaly=6.58; spatial=5.85; objective_a=4.67; persistence=4.50; temporal=0.00,1
2026-07-13,S015,Joint Pain,41.68134749979738,1.905586732340784,13.071895424836605,3,10,45.09,7.21,48.04,11.0,D001,50.532,48.56,53.49,81.89338951612935,139.0,1817.0,1817.0,40.290410552389005,40.29,1,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 40.3, producing a YELLOW alert. Supporting evidence: historical baseline deviation (41.7); statistical anomaly (45.1); persistent signal (48.0); Objective A atypical/emerging evidence (50.5); severity burden from disease D001 (81.9).",ALT-20260713-S015-YELLOW-0170,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",6.25,6.76,1.08,7.21,1.65,5.05,12.28,1,5,Severity burden,Temporal acceleration; Spatial propagation,"The composite risk score is 40.3. There are 5 evidence sources showing at least moderate abnormality, including 1 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 40.3. Primary risk drivers: Severity burden. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.28; persistence=7.21; anomaly=6.76; baseline=6.25; objective_a=5.05; spatial=1.65; temporal=1.08,1
2026-07-13,S002,Headache,52.68819171229557,2.8876915027377343,8.533333333333333,1,10,50.21,0.0,45.11,0.0,D001,57.378,51.15,66.72,81.89338951612935,139.0,1817.0,1817.0,40.22303718426373,40.22,2,5,True,False,False,YELLOW,False,"Composite outbreak-risk score is 40.2, producing a YELLOW alert. Supporting evidence: historical baseline deviation (52.7); statistical anomaly (50.2); persistent signal (45.1); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (81.9).",ALT-20260713-S002-YELLOW-0171,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",7.9,7.53,0.0,6.77,0.0,5.74,12.28,2,5,Severity burden; Objective A emerging/atypical signal,Temporal acceleration; Spatial propagation,"The composite risk score is 40.2. There are 5 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 40.2. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.28; baseline=7.90; anomaly=7.53; persistence=6.77; objective_a=5.74; temporal=0.00; spatial=0.00,1
2026-07-13,S017,Rash,34.585122544747115,1.5191698526848267,24.218750000000007,1,10,43.64,6.12,46.64,17.0,D001,57.378,51.15,66.72,81.89338951612935,139.0,1817.0,1817.0,40.21957680913147,40.22,2,4,True,False,False,YELLOW,False,"Composite outbreak-risk score is 40.2, producing a YELLOW alert. Supporting evidence: statistical anomaly (43.6); persistent signal (46.6); Objective A atypical/emerging evidence (57.4); severity burden from disease D001 (81.9).",ALT-20260713-S017-YELLOW-0172,YELLOW,WATCH,WATCH,SURVEILLANCE_WATCH,"Review the affected symptom/disease trend, verify recent clinical records, and continue enhanced surveillance.",5.19,6.55,0.92,7.0,2.55,5.74,12.28,2,4,Severity burden; Objective A emerging/atypical signal,Historical baseline; Temporal acceleration; Spatial propagation,"The composite risk score is 40.2. There are 4 evidence sources showing at least moderate abnormality, including 2 strong signal(s). The signal warrants enhanced observation but does not currently meet the criteria for an escalated outbreak alert.","Alert level: YELLOW. Composite risk score: 40.2. Primary risk drivers: Severity burden, Objective A emerging/atypical signal. Weaker or missing corroboration: Historical baseline, Temporal acceleration, Spatial propagation. The associated disease is D001.",severity=12.28; persistence=7.00; anomaly=6.55; objective_a=5.74; baseline=5.19; spatial=2.55; temporal=0.92,1
