week,symptom_id,symptom_name,hospitals_observed,hospitals_increasing,average_growth_rate,spread_proportion,cross_hospital_alert,average_z_score,maximum_z_score,baseline_anomalous_hospitals,baseline_strong_hospitals,anomaly_score,anomaly_alert,potential_outbreak,persistent_hospitals,strong_anomaly_hospitals,max_hospital_consecutive_weeks,cross_hospital_consecutive_weeks,persistence_score,cross_hospital_persistence_alert,persistent_outbreak_signal,outbreak_risk_score,outbreak_risk_level,risk_interpretation,final_outbreak_signal
2026-07-27,S002,Headache,10,0,-1.234752507463385,1.0,GREEN,-0.1458927699829938,2.301728967096629,2,1,46.11,YELLOW,False,2,1,1,1,31.28,GREEN,False,42.78,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S004,Chills,10,0,0.5738549347654287,1.0,GREEN,0.2999532748127442,2.2391714737574007,1,1,45.79,YELLOW,False,1,1,2,0,23.23,GREEN,False,41.21,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S005,Sweating,10,0,0.5738549347654287,1.0,GREEN,0.2999532748127442,2.2391714737574007,1,1,45.79,YELLOW,False,1,1,2,0,23.23,GREEN,False,41.21,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S003,Fatigue,10,0,-0.7213859317385196,1.0,GREEN,0.3603248981936728,2.786585849750069,1,1,49.51,YELLOW,False,1,1,1,0,17.1,GREEN,False,40.8,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S022,Loss of Appetite,10,1,-1.4877747810569997,1.0,GREEN,0.1171435349999826,1.835868150257576,1,0,42.85,YELLOW,False,1,0,1,0,13.21,GREEN,False,40.35,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S015,Joint Pain,10,0,-1.9838242708803315,1.0,GREEN,-0.3394245061244884,2.225601100566728,1,1,45.58,YELLOW,False,1,1,1,0,16.92,GREEN,False,39.78,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S012,Loss of Taste,10,1,4.762633857370699,1.0,GREEN,0.1690404593737456,1.4108871222314994,0,0,42.33,YELLOW,False,0,0,0,0,1.02,GREEN,False,38.74,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S016,Retro-orbital Pain,10,0,-1.58670730512482,1.0,GREEN,-0.4280384148897277,1.9330713142257203,1,0,43.53,YELLOW,False,1,0,1,0,13.1,GREEN,False,38.5,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S013,Loss of Smell,10,1,-1.1600859100859091,1.0,GREEN,-0.48800568798554067,0.9634380371386748,0,0,38.24,YELLOW,False,0,0,0,0,1.29,GREEN,False,36.82,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S014,Muscle Pain,10,0,-0.5754527881292586,1.0,GREEN,-0.07304148634702828,1.437902530332147,0,0,40.07,YELLOW,False,0,0,0,0,1.3,GREEN,False,35.28,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-07-27,S008,Sore Throat,10,0,-2.358913904344395,1.0,GREEN,-0.19850239346151372,1.1501454889140292,0,0,38.05,YELLOW,False,0,0,0,0,0.83,GREEN,False,34.68,GREEN,No significant persistent outbreak signal.,False
2026-07-27,S017,Rash,10,0,-5.146909442415102,1.0,GREEN,-0.303656459600364,1.0553919006106978,0,0,37.39,YELLOW,False,0,0,0,0,1.17,GREEN,False,34.58,GREEN,No significant persistent outbreak signal.,False
2026-08-03,S020,Diarrhoea,10,2,6.016735591150235,1.0,YELLOW,1.387241926928307,6.809642187225957,3,2,66.2,ORANGE,True,3,2,1,3,55.79,YELLOW,True,57.91,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S027,Dehydration,10,4,17.333333333333336,1.0,ORANGE,0.11580626798751921,3.238892010539823,1,1,59.14,ORANGE,True,1,1,3,0,30.71,YELLOW,False,57.39,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-03,S019,Vomiting,10,0,5.675714099376995,1.0,GREEN,1.5234848722382892,6.033977866125205,5,4,66.14,ORANGE,False,5,4,2,2,69.63,YELLOW,False,56.6,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S023,Weight Loss,10,5,25.214285714285715,1.0,RED,0.15453737335720588,1.6035674514745462,1,0,53.77,YELLOW,True,1,0,1,0,13.56,GREEN,False,56.2,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-03,S025,Bleeding,10,2,-21.35714285714285,1.0,YELLOW,-0.06811163809160004,3.2659863237109046,2,2,54.36,YELLOW,True,2,2,2,3,56.48,GREEN,False,53.89,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S021,Abdominal Pain,10,1,2.612152275017705,1.0,GREEN,0.6596154240715127,4.285331998751056,2,2,60.52,ORANGE,False,2,2,1,2,42.21,GREEN,False,51.09,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S017,Rash,10,3,3.899336056897817,1.0,ORANGE,0.00973576794258324,2.392376073971408,2,1,49.03,YELLOW,True,2,1,1,1,31.0,GREEN,False,50.24,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S022,Loss of Appetite,10,1,3.663065190409842,1.0,GREEN,0.5304713874796723,3.253006762193809,3,3,53.5,YELLOW,False,3,3,1,1,44.01,GREEN,False,49.91,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S010,Breathlessness,10,3,-5.062049062049063,1.0,ORANGE,-0.38714644722057195,2.3803644751499897,2,1,49.66,YELLOW,True,2,1,1,1,31.38,GREEN,False,49.69,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S011,Chest Pain,10,2,10.666666666666666,1.0,YELLOW,0.1869051452497065,1.7638342073763935,1,0,47.48,YELLOW,True,1,0,1,0,13.53,GREEN,False,45.71,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S013,Loss of Smell,10,1,-2.3836904783196347,1.0,GREEN,-0.35335885768295017,3.2644552250736165,1,1,54.35,YELLOW,False,1,1,1,0,17.75,GREEN,False,44.14,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S016,Retro-orbital Pain,10,0,-0.6515855757558328,1.0,GREEN,-0.498007380608922,2.960889949402897,2,1,50.73,YELLOW,False,2,1,1,1,31.62,GREEN,False,44.01,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S001,Fever,10,0,0.2429513456466697,1.0,GREEN,-0.2623186885343164,2.0282966561531235,1,1,44.25,YELLOW,False,1,1,4,0,36.28,YELLOW,False,43.37,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S003,Fatigue,10,0,-0.5238282419735131,1.0,GREEN,0.05877933534383477,2.405388200846395,2,1,46.84,YELLOW,False,2,1,1,1,30.91,GREEN,False,42.89,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S012,Loss of Taste,10,1,-2.186644839879199,1.0,GREEN,-0.15789974139666,1.701683429938276,1,0,41.91,YELLOW,False,1,0,1,0,14.13,GREEN,False,40.3,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S018,Nausea,10,0,2.440143715873352,1.0,GREEN,0.4569077973193659,1.507913380662596,1,0,41.04,YELLOW,False,1,0,2,0,20.79,GREEN,False,39.91,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S004,Chills,10,0,0.4165510262297134,1.0,GREEN,0.039303630380937996,2.105465061783943,1,1,44.82,YELLOW,False,1,1,1,0,16.85,GREEN,False,39.66,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S005,Sweating,10,0,0.4165510262297134,1.0,GREEN,0.039303630380937996,2.105465061783943,1,1,44.82,YELLOW,False,1,1,1,0,16.85,GREEN,False,39.66,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S024,Night Sweats,10,2,-3.4081359816653944,1.0,YELLOW,-0.2903501221178447,0.917662935482247,0,0,37.92,YELLOW,True,0,0,0,0,1.26,GREEN,False,38.73,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S007,Persistent Cough,10,1,4.639772727272726,1.0,GREEN,0.42280196401648995,1.4748521217444224,0,0,41.25,YELLOW,False,0,0,0,0,1.87,GREEN,False,38.61,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S015,Joint Pain,10,0,1.570130691478289,1.0,GREEN,-0.2997113263270294,1.6263500458450395,1,0,41.7,YELLOW,False,1,0,1,0,13.02,GREEN,False,38.34,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S014,Muscle Pain,10,0,0.8875691143939404,1.0,GREEN,-0.04911553905093722,1.4016197146401002,0,0,39.99,YELLOW,False,0,0,0,0,1.33,GREEN,False,35.44,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S009,Runny Nose,10,0,-4.388412249373422,1.0,GREEN,-0.27758144464279766,1.4717553664751812,0,0,40.3,YELLOW,False,0,0,0,0,1.58,GREEN,False,35.39,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-03,S002,Headache,10,0,0.1934433894623919,1.0,GREEN,-0.20512067572034604,1.2003694261010145,0,0,38.44,YELLOW,False,0,0,0,0,1.67,GREEN,False,34.98,GREEN,No significant persistent outbreak signal.,False
2026-08-03,S008,Sore Throat,10,0,-0.9912451900480026,1.0,GREEN,-0.4495311132874358,0.8473562537778061,0,0,35.93,YELLOW,False,0,0,0,0,0.83,GREEN,False,34.15,GREEN,No significant persistent outbreak signal.,False
2026-08-03,S006,Dry Cough,10,0,-1.5231423987458232,1.0,GREEN,-0.3254049649035188,0.8067132223311066,0,0,35.65,YELLOW,False,0,0,0,0,0.91,GREEN,False,34.09,GREEN,No significant persistent outbreak signal.,False
2026-08-03,S026,Anaemia,7,0,-11.904761904761903,0.7,GREEN,-0.4153304510331103,2.0355267563034487,1,1,35.25,YELLOW,False,1,1,2,0,23.61,GREEN,False,31.03,GREEN,No significant persistent outbreak signal.,False
2026-08-10,S010,Breathlessness,10,6,53.23565323565324,1.0,RED,0.25186567715824104,3.348937833908628,2,2,71.59,ORANGE,True,2,2,2,2,48.15,GREEN,False,73.17,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-10,S025,Bleeding,9,7,69.44444444444444,0.9,RED,-0.04850501643145681,2.559250039669871,1,1,69.3,ORANGE,True,1,1,1,0,18.77,GREEN,False,67.47,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-10,S027,Dehydration,10,5,36.90476190476191,1.0,ORANGE,0.48800552143700404,2.9499543188448487,2,2,62.53,ORANGE,True,2,2,1,1,34.88,GREEN,False,64.99,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-10,S026,Anaemia,10,3,35.833333333333336,1.0,ORANGE,0.07846265207668845,2.232625222605752,1,1,57.3,ORANGE,True,1,1,1,0,17.84,GREEN,False,56.06,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-10,S013,Loss of Smell,10,3,19.193988008846496,1.0,ORANGE,-0.003300931014301689,1.351545036109516,0,0,46.3,YELLOW,True,0,0,0,0,1.56,GREEN,False,46.73,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S012,Loss of Taste,10,3,4.946565997244705,1.0,ORANGE,-0.10784497282612518,1.7390855656497073,1,0,46.16,YELLOW,True,1,0,1,0,13.74,GREEN,False,46.28,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S022,Loss of Appetite,10,2,-1.0167520233496248,1.0,YELLOW,-0.3073446553993015,2.7298049128802817,1,1,50.61,YELLOW,True,1,1,1,0,18.2,GREEN,False,45.29,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S007,Persistent Cough,10,1,-5.775613512999824,1.0,GREEN,0.04152440795886063,2.5646527267882795,2,1,47.95,YELLOW,False,2,1,1,1,30.76,GREEN,False,45.14,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S001,Fever,10,0,0.3315797561374685,1.0,GREEN,0.30856785497213457,2.898986895283736,2,2,50.36,YELLOW,False,2,2,1,1,35.3,GREEN,False,44.72,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S016,Retro-orbital Pain,10,1,1.7138359330537931,1.0,GREEN,-0.26413397408719363,3.0380548168299546,1,1,51.61,YELLOW,False,1,1,1,0,17.68,GREEN,False,43.78,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S014,Muscle Pain,10,0,-0.2408778036440869,1.0,GREEN,-0.16229429205090967,2.058631080619309,2,1,44.41,YELLOW,False,2,1,1,1,30.34,GREEN,False,42.17,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S020,Diarrhoea,10,1,-1.4697981339823087,1.0,GREEN,0.4085512570531521,2.138557265096921,1,1,44.97,YELLOW,False,1,1,1,0,16.95,GREEN,False,41.63,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S015,Joint Pain,10,0,1.6646368543744583,1.0,GREEN,-0.08000996236784982,2.4169096154985263,1,1,47.25,YELLOW,False,1,1,1,0,17.89,GREEN,False,40.72,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S009,Runny Nose,10,1,1.3419002603286658,1.0,GREEN,-0.31928528697594194,1.716232660642066,1,0,42.28,YELLOW,False,1,0,1,0,13.95,GREEN,False,40.63,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S006,Dry Cough,10,0,2.385549940812112,1.0,GREEN,0.274417751899075,2.0874483170106206,1,1,45.09,YELLOW,False,1,1,1,0,16.87,GREEN,False,40.12,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S017,Rash,10,2,1.5172275521451593,1.0,YELLOW,-0.2573945319512093,1.176416388977206,0,0,38.54,YELLOW,True,0,0,0,0,1.35,GREEN,False,39.21,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S024,Night Sweats,10,1,-1.5900488400488393,1.0,GREEN,-0.2927129424406643,1.0289915108550531,0,0,38.7,YELLOW,False,0,0,0,0,1.17,GREEN,False,36.91,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S021,Abdominal Pain,10,1,-0.8000508258831026,1.0,GREEN,-0.1459653596981389,0.9545257623158993,0,0,36.68,YELLOW,False,0,0,0,0,1.36,GREEN,False,36.44,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S011,Chest Pain,8,3,1.4583333333333357,0.8,ORANGE,-0.6831290155605763,1.3023647131866884,0,0,37.91,YELLOW,True,0,0,0,0,2.0,GREEN,False,36.17,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S004,Chills,10,0,2.965346912918765,1.0,GREEN,0.29822899289725513,1.2704549599274677,0,0,39.49,YELLOW,False,0,0,0,0,1.74,GREEN,False,35.81,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S005,Sweating,10,0,2.965346912918765,1.0,GREEN,0.29822899289725513,1.2704549599274677,0,0,39.49,YELLOW,False,0,0,0,0,1.74,GREEN,False,35.81,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S002,Headache,10,0,0.6271272070716177,1.0,GREEN,-0.20193104281109928,1.327801858704437,0,0,39.42,YELLOW,False,0,0,0,0,1.87,GREEN,False,35.35,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S008,Sore Throat,10,0,1.4744593835843658,1.0,GREEN,-0.24397138342531083,1.2782877984293088,0,0,39.24,YELLOW,False,0,0,0,0,0.88,GREEN,False,35.28,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S019,Vomiting,10,0,-4.750262312418575,1.0,GREEN,0.11857696645782279,1.3867016465156852,0,0,39.71,YELLOW,False,0,0,0,0,1.67,GREEN,False,35.26,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S003,Fatigue,10,0,0.4315296336278045,1.0,GREEN,-0.017410369732058718,1.3040790175374106,0,0,39.21,YELLOW,False,0,0,0,0,1.5,GREEN,False,35.19,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S018,Nausea,10,0,-3.429764699943189,1.0,GREEN,-0.07591876400342372,1.2122562507124082,0,0,38.49,YELLOW,False,0,0,0,0,2.4,GREEN,False,35.1,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-10,S023,Weight Loss,9,2,-18.121693121693124,0.9,YELLOW,-0.8526755583228903,0.2316082556947405,0,0,30.12,GREEN,False,0,0,0,0,1.0,GREEN,False,34.23,GREEN,No significant persistent outbreak signal.,False
2026-08-17,S024,Night Sweats,10,5,89.27489177489177,1.0,ORANGE,0.8488119980680651,3.650335826208402,1,1,76.41,RED,True,1,1,1,0,18.9,GREEN,False,75.74,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-17,S023,Weight Loss,10,6,83.33333333333334,1.0,RED,0.04902713130338031,2.747645484310239,1,1,73.4,ORANGE,True,1,1,1,0,17.99,GREEN,False,73.61,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-17,S027,Dehydration,10,2,49.16666666666667,1.0,YELLOW,-0.07319025905127259,2.0761369963434992,1,1,57.37,ORANGE,True,1,1,1,0,18.62,GREEN,False,56.9,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S011,Chest Pain,9,3,41.66666666666666,0.9,ORANGE,-0.23279683868683265,2.0018930434905253,2,1,53.85,YELLOW,True,2,1,1,1,31.55,GREEN,False,56.61,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-17,S010,Breathlessness,10,4,22.445952740070386,1.0,ORANGE,0.06157193424012464,1.8616952196611267,1,0,53.52,YELLOW,True,1,0,3,0,26.06,GREEN,False,56.08,ORANGE,Significant cross-hospital signal requiring public-health investigation.,True
2026-08-17,S025,Bleeding,10,2,9.833333333333332,1.0,YELLOW,-0.13388594955685948,3.744050799625876,1,1,61.18,ORANGE,True,1,1,1,0,18.29,GREEN,False,49.92,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S009,Runny Nose,10,1,4.588207848137383,1.0,GREEN,0.3318643931857168,2.1934896846431213,2,2,46.27,YELLOW,False,2,2,1,1,34.82,GREEN,False,46.45,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S007,Persistent Cough,10,2,7.85107835107835,1.0,YELLOW,0.202147655997361,1.9768862390630488,1,0,46.91,YELLOW,True,1,0,2,0,20.18,GREEN,False,46.33,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S006,Dry Cough,10,0,1.185351989334663,1.0,GREEN,0.5700140659019443,2.6204891162142085,3,2,48.58,YELLOW,False,3,2,1,1,40.55,GREEN,False,45.49,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S017,Rash,10,1,6.8993775647993205,1.0,GREEN,0.06775579977361224,2.790913336289905,1,1,50.92,YELLOW,False,1,1,1,0,17.25,GREEN,False,44.56,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S012,Loss of Taste,10,2,18.36355096053372,1.0,YELLOW,0.2063684361525137,0.9484699163220855,0,0,43.31,YELLOW,True,0,0,0,0,2.45,GREEN,False,43.99,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S014,Muscle Pain,10,0,2.0841386365214363,1.0,GREEN,0.4208027675969612,3.307102982463314,1,1,53.57,YELLOW,False,1,1,1,0,18.1,GREEN,False,42.43,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S015,Joint Pain,10,0,3.195785444611845,1.0,GREEN,0.24180366728077152,2.4517125138245897,1,1,47.8,YELLOW,False,1,1,1,0,17.44,GREEN,False,41.08,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S016,Retro-orbital Pain,10,0,4.18967402959816,1.0,GREEN,0.0781520372894311,2.054140977752711,1,1,45.22,YELLOW,False,1,1,1,0,18.68,GREEN,False,40.88,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S001,Fever,10,0,-0.5471224002025623,1.0,GREEN,0.040498524659063326,2.7049597628873365,1,1,48.93,YELLOW,False,1,1,1,0,17.02,GREEN,False,40.64,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S003,Fatigue,10,0,2.647444569047149,1.0,GREEN,0.25728820645636163,2.038174612954155,1,1,44.8,YELLOW,False,1,1,1,0,17.28,GREEN,False,40.19,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S013,Loss of Smell,10,1,10.095966448290287,1.0,GREEN,0.2854743163040542,1.175474387840003,0,0,41.75,YELLOW,False,0,0,0,0,1.37,GREEN,False,39.73,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S022,Loss of Appetite,10,1,0.0107432676557106,1.0,GREEN,-0.40200438941390776,0.7637437581882079,0,0,35.35,YELLOW,False,0,0,0,0,1.78,GREEN,False,36.2,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S026,Anaemia,9,2,-4.629629629629629,0.9,YELLOW,-0.24734535884525166,0.945110931216246,0,0,36.62,YELLOW,True,0,0,0,0,2.45,GREEN,False,36.15,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S018,Nausea,10,0,2.809780014273794,1.0,GREEN,0.12976989467711103,1.2388658281854277,0,0,39.23,YELLOW,False,0,0,0,0,2.5,GREEN,False,35.87,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S008,Sore Throat,10,0,2.885522988158073,1.0,GREEN,0.35622507297095024,1.1650616282452286,0,0,38.73,YELLOW,False,0,0,0,0,1.18,GREEN,False,35.5,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S002,Headache,10,0,0.7704397517578954,1.0,GREEN,0.01428409787508369,1.3300660669546014,0,0,39.46,YELLOW,False,0,0,0,0,1.67,GREEN,False,35.35,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-17,S019,Vomiting,10,0,-2.7904842290173124,1.0,GREEN,-0.4043437883560562,1.0983916661709718,0,0,37.69,YELLOW,False,0,0,0,0,2.1,GREEN,False,34.84,GREEN,No significant persistent outbreak signal.,False
2026-08-17,S021,Abdominal Pain,10,0,0.4420651123318124,1.0,GREEN,-0.009270877312874515,1.0604572975699678,0,0,37.51,YELLOW,False,0,0,0,0,1.17,GREEN,False,34.7,GREEN,No significant persistent outbreak signal.,False
2026-08-17,S020,Diarrhoea,10,0,-3.9965168853653936,1.0,GREEN,-0.2497946501070784,0.8180695530475061,0,0,35.73,YELLOW,False,0,0,0,0,1.18,GREEN,False,34.17,GREEN,No significant persistent outbreak signal.,False
2026-08-17,S004,Chills,10,0,-9.856081545972517,1.0,GREEN,-0.9837342691312129,0.6236253931915037,0,0,34.37,GREEN,False,0,0,0,0,1.49,GREEN,False,33.89,GREEN,No significant persistent outbreak signal.,False
2026-08-17,S005,Sweating,10,0,-9.856081545972517,1.0,GREEN,-0.9837342691312129,0.6236253931915037,0,0,34.37,GREEN,False,0,0,0,0,1.49,GREEN,False,33.89,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S011,Chest Pain,10,3,25.833333333333336,1.0,ORANGE,-0.32548516678087014,1.2165448524514295,0,0,48.18,YELLOW,True,0,0,0,0,3.0,GREEN,False,48.81,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-24,S023,Weight Loss,10,4,4.916666666666666,1.0,ORANGE,-0.2460313933476664,0.533656859801263,0,0,37.72,YELLOW,True,0,0,0,0,1.49,GREEN,False,43.71,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-24,S027,Dehydration,10,2,0.4880952380952372,1.0,YELLOW,-0.3784231664281833,1.7084670465428378,1,0,45.06,YELLOW,True,1,0,1,0,14.68,GREEN,False,43.3,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-24,S022,Loss of Appetite,10,2,-6.015473695620754,1.0,YELLOW,-0.8125631403931173,-0.0595491334175418,0,0,30.0,GREEN,False,0,0,0,0,1.94,GREEN,False,36.89,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-24,S021,Abdominal Pain,10,1,-10.74967036410114,1.0,GREEN,-1.3143726240762692,0.6310801287412773,0,0,34.42,GREEN,False,0,0,0,0,0.83,GREEN,False,35.77,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S010,Breathlessness,10,1,-22.388888888888893,1.0,GREEN,-0.8535564209579494,0.3070649807683754,0,0,32.15,GREEN,False,0,0,0,0,1.5,GREEN,False,35.34,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S007,Persistent Cough,10,0,-17.773843261386627,1.0,GREEN,-0.9741971916292103,1.321626008875589,0,0,39.25,YELLOW,False,0,0,0,0,1.84,GREEN,False,35.18,YELLOW,Early warning signal; monitor trend and investigate contributing hospitals.,False
2026-08-24,S024,Night Sweats,10,1,-29.6541514041514,1.0,GREEN,-0.8664831289598943,0.1777897505546897,0,0,31.24,GREEN,False,0,0,0,0,1.67,GREEN,False,35.14,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S018,Nausea,10,0,-12.27571307421103,1.0,GREEN,-1.3560811860120645,0.6285610169353201,0,0,34.4,GREEN,False,0,0,0,0,2.33,GREEN,False,34.07,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S009,Runny Nose,10,0,-14.60439927310981,1.0,GREEN,-1.643971952366579,0.5877732444869138,0,0,34.11,GREEN,False,0,0,0,0,1.83,GREEN,False,33.89,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S017,Rash,10,0,-10.964938796835348,1.0,GREEN,-0.832749861901205,0.2976420573254969,0,0,32.08,GREEN,False,0,0,0,0,1.17,GREEN,False,33.25,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S013,Loss of Smell,10,0,-26.008157427275076,1.0,GREEN,-1.0698314811306333,0.3004270464795249,0,0,32.1,GREEN,False,0,0,0,0,0.99,GREEN,False,33.22,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S016,Retro-orbital Pain,10,0,-14.76977150438366,1.0,GREEN,-1.6988374431096944,-0.4013083330419837,0,0,30.0,GREEN,False,0,0,0,0,2.5,GREEN,False,33.0,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S012,Loss of Taste,10,0,-22.80911486174644,1.0,GREEN,-1.0488314818657778,0.1481868684597175,0,0,31.04,GREEN,False,0,0,0,0,1.17,GREEN,False,32.99,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S001,Fever,10,0,-14.888557132105223,1.0,GREEN,-7.10373512396458,-3.890857456250525,0,0,30.0,GREEN,False,0,0,0,0,2.33,GREEN,False,32.97,GREEN,No significant persistent outbreak signal.,False
2026-08-24,S019,Vomiting,10,0,-11.31876659023928,1.0,GREEN,-1.9443806516925684,-0.1868891487024907,0,0,30.0,GREEN,False,0,0,0,0,1.67,GREEN,False,32.83,GREEN,No significant persistent outbreak signal.,False
