week,hospital_id,disease_id,case_count,previous_cases,growth_rate,hospital_total_cases,incidence_proportion
2026-08-03,H002,D007,42,54.0,-0.2222222222222222,875,0.048
2026-08-03,H002,D008,107,114.0,-0.06140350877192982,875,0.12228571428571429
2026-08-03,H003,D001,223,254.0,-0.1220472440944882,1071,0.20821661998132587
2026-08-03,H003,D002,141,166.0,-0.15060240963855423,1071,0.13165266106442577
2026-08-03,H003,D003,45,39.0,0.15384615384615385,1071,0.04201680672268908
2026-08-03,H003,D004,244,227.0,0.07488986784140969,1071,0.22782446311858076
2026-08-03,H003,D005,160,150.0,0.06666666666666667,1071,0.14939309056956115
2026-08-03,H003,D006,37,40.0,-0.075,1071,0.03454715219421102
2026-08-03,H003,D007,75,56.0,0.3392857142857143,1071,0.0700280112044818
2026-08-03,H003,D008,146,144.0,0.013888888888888888,1071,0.13632119514472454
2026-08-03,H004,D001,210,189.0,0.1111111111111111,983,0.2136317395727365
2026-08-03,H004,D002,110,114.0,-0.03508771929824561,983,0.11190233977619532
2026-08-03,H004,D003,47,37.0,0.2702702702702703,983,0.04781281790437437
2026-08-03,H004,D004,249,267.0,-0.06741573033707865,983,0.2533062054933876
2026-08-03,H004,D005,160,179.0,-0.10614525139664804,983,0.16276703967446593
2026-08-03,H004,D006,31,35.0,-0.11428571428571428,983,0.03153611393692777
2026-08-03,H004,D007,49,56.0,-0.125,983,0.04984740590030519
2026-08-03,H004,D008,127,129.0,-0.015503875968992248,983,0.12919633774160733
2026-08-03,H005,D001,168,207.0,-0.18840579710144928,960,0.175
2026-08-03,H005,D002,111,134.0,-0.17164179104477612,960,0.115625
2026-08-03,H005,D003,33,23.0,0.43478260869565216,960,0.034375
2026-08-03,H005,D004,212,222.0,-0.04504504504504504,960,0.22083333333333333
2026-08-03,H005,D005,156,150.0,0.04,960,0.1625
2026-08-03,H005,D006,34,25.0,0.36,960,0.035416666666666666
2026-08-03,H005,D007,61,58.0,0.05172413793103448,960,0.06354166666666666
2026-08-03,H005,D008,185,140.0,0.32142857142857145,960,0.19270833333333334
2026-08-03,H006,D001,153,141.0,0.0851063829787234,760,0.2013157894736842
2026-08-03,H006,D002,107,91.0,0.17582417582417584,760,0.14078947368421052
2026-08-03,H006,D003,33,26.0,0.2692307692307692,760,0.04342105263157895
2026-08-03,H006,D004,173,178.0,-0.028089887640449437,760,0.22763157894736843
2026-08-03,H006,D005,108,124.0,-0.12903225806451613,760,0.14210526315789473
2026-08-03,H006,D006,29,32.0,-0.09375,760,0.038157894736842106
2026-08-03,H006,D007,37,45.0,-0.17777777777777778,760,0.04868421052631579
2026-08-03,H006,D008,120,125.0,-0.04,760,0.15789473684210525
2026-08-03,H007,D001,112,121.0,-0.0743801652892562,662,0.1691842900302115
2026-08-03,H007,D002,79,84.0,-0.05952380952380952,662,0.11933534743202417
2026-08-03,H007,D003,24,19.0,0.2631578947368421,662,0.03625377643504532
2026-08-03,H007,D004,186,182.0,0.02197802197802198,662,0.2809667673716012
2026-08-03,H007,D005,108,104.0,0.038461538461538464,662,0.16314199395770393
2026-08-03,H007,D006,25,22.0,0.13636363636363635,662,0.0377643504531722
2026-08-03,H007,D007,45,35.0,0.2857142857142857,662,0.06797583081570997
2026-08-03,H007,D008,83,96.0,-0.13541666666666666,662,0.12537764350453173
2026-08-03,H008,D001,160,163.0,-0.018404907975460124,818,0.19559902200489
2026-08-03,H008,D002,101,100.0,0.01,818,0.1234718826405868
2026-08-03,H008,D003,26,29.0,-0.10344827586206896,818,0.03178484107579462
2026-08-03,H008,D004,186,208.0,-0.10576923076923077,818,0.2273838630806846
2026-08-03,H008,D005,135,142.0,-0.04929577464788732,818,0.16503667481662593
2026-08-03,H008,D006,34,28.0,0.21428571428571427,818,0.04156479217603912
2026-08-03,H008,D007,56,51.0,0.09803921568627451,818,0.06845965770171149
2026-08-03,H008,D008,120,93.0,0.2903225806451613,818,0.1466992665036675
2026-08-03,H009,D001,125,116.0,0.07758620689655173,641,0.19500780031201248
2026-08-03,H009,D002,95,85.0,0.11764705882352941,641,0.1482059282371295
2026-08-03,H009,D003,30,24.0,0.25,641,0.046801872074883
2026-08-03,H009,D004,146,134.0,0.08955223880597014,641,0.22776911076443057
2026-08-03,H009,D005,99,93.0,0.06451612903225806,641,0.1544461778471139
2026-08-03,H009,D006,18,20.0,-0.1,641,0.028081123244929798
2026-08-03,H009,D007,38,34.0,0.11764705882352941,641,0.059282371294851796
2026-08-03,H009,D008,90,100.0,-0.1,641,0.14040561622464898
2026-08-03,H010,D001,232,188.0,0.23404255319148937,1021,0.22722820763956905
2026-08-03,H010,D002,132,121.0,0.09090909090909091,1021,0.12928501469147893
2026-08-03,H010,D003,33,35.0,-0.05714285714285714,1021,0.03232125367286973
2026-08-03,H010,D004,229,249.0,-0.08032128514056225,1021,0.22428991185112634
2026-08-03,H010,D005,127,137.0,-0.072992700729927,1021,0.12438785504407443
2026-08-03,H010,D006,32,33.0,-0.030303030303030304,1021,0.031341821743388835
2026-08-03,H010,D007,66,66.0,0.0,1021,0.06464250734573947
2026-08-03,H010,D008,170,148.0,0.14864864864864866,1021,0.1665034280117532
2026-08-10,H001,D001,188,200.0,-0.06,1090,0.1724770642201835
2026-08-10,H001,D002,138,155.0,-0.10967741935483871,1090,0.12660550458715597
2026-08-10,H001,D003,37,33.0,0.12121212121212122,1090,0.03394495412844037
2026-08-10,H001,D004,312,309.0,0.009708737864077669,1090,0.28623853211009176
2026-08-10,H001,D005,183,198.0,-0.07575757575757576,1090,0.16788990825688074
2026-08-10,H001,D006,36,35.0,0.02857142857142857,1090,0.03302752293577982
2026-08-10,H001,D007,61,65.0,-0.06153846153846154,1090,0.05596330275229358
2026-08-10,H001,D008,135,136.0,-0.007352941176470588,1090,0.12385321100917432
2026-08-10,H002,D001,197,177.0,0.11299435028248588,915,0.21530054644808744
2026-08-10,H002,D002,94,104.0,-0.09615384615384616,915,0.10273224043715846
2026-08-10,H002,D003,33,29.0,0.13793103448275862,915,0.036065573770491806
2026-08-10,H002,D004,246,238.0,0.03361344537815126,915,0.26885245901639343
2026-08-10,H002,D005,146,149.0,-0.020134228187919462,915,0.15956284153005465
2026-08-10,H002,D006,28,29.0,-0.034482758620689655,915,0.030601092896174863
2026-08-10,H002,D007,60,42.0,0.42857142857142855,915,0.06557377049180328
2026-08-10,H002,D008,111,107.0,0.037383177570093455,915,0.12131147540983607
2026-08-10,H003,D001,228,223.0,0.02242152466367713,1080,0.2111111111111111
2026-08-10,H003,D002,168,141.0,0.19148936170212766,1080,0.15555555555555556
2026-08-10,H003,D003,48,45.0,0.06666666666666667,1080,0.044444444444444446
2026-08-10,H003,D004,243,244.0,-0.004098360655737705,1080,0.225
2026-08-10,H003,D005,157,160.0,-0.01875,1080,0.14537037037037037
2026-08-10,H003,D006,35,37.0,-0.05405405405405406,1080,0.032407407407407406
2026-08-10,H003,D007,56,75.0,-0.25333333333333335,1080,0.05185185185185185
2026-08-10,H003,D008,145,146.0,-0.00684931506849315,1080,0.13425925925925927
2026-08-10,H004,D001,178,210.0,-0.1523809523809524,1020,0.17450980392156862
2026-08-10,H004,D002,132,110.0,0.2,1020,0.12941176470588237
2026-08-10,H004,D003,29,47.0,-0.3829787234042553,1020,0.028431372549019607
2026-08-10,H004,D004,241,249.0,-0.0321285140562249,1020,0.23627450980392156
2026-08-10,H004,D005,190,160.0,0.1875,1020,0.18627450980392157
2026-08-10,H004,D006,37,31.0,0.1935483870967742,1020,0.03627450980392157
2026-08-10,H004,D007,56,49.0,0.14285714285714285,1020,0.054901960784313725
2026-08-10,H004,D008,157,127.0,0.23622047244094488,1020,0.153921568627451
2026-08-10,H005,D001,207,168.0,0.23214285714285715,980,0.21122448979591837
2026-08-10,H005,D002,108,111.0,-0.02702702702702703,980,0.11020408163265306
2026-08-10,H005,D003,38,33.0,0.15151515151515152,980,0.03877551020408163
2026-08-10,H005,D004,268,212.0,0.2641509433962264,980,0.27346938775510204
2026-08-10,H005,D005,128,156.0,-0.1794871794871795,980,0.1306122448979592
2026-08-10,H005,D006,36,34.0,0.058823529411764705,980,0.036734693877551024
2026-08-10,H005,D007,56,61.0,-0.08196721311475409,980,0.05714285714285714
2026-08-10,H005,D008,139,185.0,-0.24864864864864866,980,0.14183673469387756
2026-08-10,H006,D001,143,153.0,-0.06535947712418301,757,0.18890356671070013
2026-08-10,H006,D002,113,107.0,0.056074766355140186,757,0.14927344782034346
2026-08-10,H006,D003,33,33.0,0.0,757,0.043593130779392336
2026-08-10,H006,D004,170,173.0,-0.017341040462427744,757,0.22457067371202113
2026-08-10,H006,D005,116,108.0,0.07407407407407407,757,0.15323645970937913
2026-08-10,H006,D006,26,29.0,-0.10344827586206896,757,0.034346103038309116
2026-08-10,H006,D007,47,37.0,0.2702702702702703,757,0.062087186261558784
2026-08-10,H006,D008,109,120.0,-0.09166666666666666,757,0.14398943196829592
2026-08-10,H007,D001,118,112.0,0.05357142857142857,669,0.17638266068759342
2026-08-10,H007,D002,89,79.0,0.12658227848101267,669,0.13303437967115098
2026-08-10,H007,D003,21,24.0,-0.125,669,0.03139013452914798
2026-08-10,H007,D004,178,186.0,-0.043010752688172046,669,0.26606875934230195
2026-08-10,H007,D005,109,108.0,0.009259259259259259,669,0.16292974588938713
2026-08-10,H007,D006,33,25.0,0.32,669,0.04932735426008968
2026-08-10,H007,D007,36,45.0,-0.2,669,0.053811659192825115
2026-08-10,H007,D008,85,83.0,0.024096385542168676,669,0.12705530642750373
2026-08-10,H008,D001,158,160.0,-0.0125,780,0.20256410256410257
2026-08-10,H008,D002,106,101.0,0.04950495049504951,780,0.1358974358974359
2026-08-10,H008,D003,21,26.0,-0.19230769230769232,780,0.026923076923076925
2026-08-10,H008,D004,193,186.0,0.03763440860215054,780,0.24743589743589745
2026-08-10,H008,D005,143,135.0,0.05925925925925926,780,0.18333333333333332
2026-08-10,H008,D006,21,34.0,-0.38235294117647056,780,0.026923076923076925
2026-08-10,H008,D007,43,56.0,-0.23214285714285715,780,0.05512820512820513
2026-08-10,H008,D008,95,120.0,-0.20833333333333334,780,0.12179487179487179
2026-08-10,H009,D001,118,125.0,-0.056,646,0.1826625386996904
2026-08-10,H009,D002,99,95.0,0.042105263157894736,646,0.15325077399380804
2026-08-10,H009,D003,26,30.0,-0.13333333333333333,646,0.04024767801857585
2026-08-10,H009,D004,141,146.0,-0.03424657534246575,646,0.21826625386996903
2026-08-10,H009,D005,103,99.0,0.04040404040404041,646,0.15944272445820434
2026-08-10,H009,D006,15,18.0,-0.16666666666666666,646,0.02321981424148607
2026-08-10,H009,D007,36,38.0,-0.05263157894736842,646,0.05572755417956656
2026-08-10,H009,D008,108,90.0,0.2,646,0.16718266253869968
2026-08-10,H010,D001,199,232.0,-0.14224137931034483,967,0.20579110651499483
2026-08-10,H010,D002,114,132.0,-0.13636363636363635,967,0.11789038262668046
2026-08-10,H010,D003,35,33.0,0.06060606060606061,967,0.03619441571871768
2026-08-10,H010,D004,253,229.0,0.10480349344978165,967,0.26163391933815927
2026-08-10,H010,D005,136,127.0,0.07086614173228346,967,0.140641158221303
2026-08-10,H010,D006,18,32.0,-0.4375,967,0.01861427094105481
2026-08-10,H010,D007,53,66.0,-0.19696969696969696,967,0.05480868665977249
2026-08-10,H010,D008,159,170.0,-0.06470588235294118,967,0.16442605997931747
2026-08-17,H001,D001,181,188.0,-0.03723404255319149,1091,0.16590284142988085
2026-08-17,H001,D002,110,138.0,-0.2028985507246377,1091,0.1008249312557287
2026-08-17,H001,D003,44,37.0,0.1891891891891892,1091,0.04032997250229148
2026-08-17,H001,D004,345,312.0,0.10576923076923077,1091,0.3162236480293309
2026-08-17,H001,D005,197,183.0,0.07650273224043716,1091,0.18056828597616864
2026-08-17,H001,D006,23,36.0,-0.3611111111111111,1091,0.021081576535288724
2026-08-17,H001,D007,57,61.0,-0.06557377049180328,1091,0.05224564619615032
2026-08-17,H001,D008,134,135.0,-0.007407407407407408,1091,0.1228230980751604
2026-08-17,H002,D001,152,197.0,-0.22842639593908629,875,0.1737142857142857
2026-08-17,H002,D002,104,94.0,0.10638297872340426,875,0.11885714285714286
2026-08-17,H002,D003,27,33.0,-0.18181818181818182,875,0.030857142857142857
2026-08-17,H002,D004,245,246.0,-0.0040650406504065045,875,0.28
2026-08-17,H002,D005,143,146.0,-0.02054794520547945,875,0.16342857142857142
2026-08-17,H002,D006,33,28.0,0.17857142857142858,875,0.037714285714285714
2026-08-17,H002,D007,52,60.0,-0.13333333333333333,875,0.05942857142857143
2026-08-17,H002,D008,119,111.0,0.07207207207207207,875,0.136
2026-08-17,H003,D001,251,228.0,0.10087719298245613,1106,0.22694394213381555
2026-08-17,H003,D002,152,168.0,-0.09523809523809523,1106,0.13743218806509946
2026-08-17,H003,D003,36,48.0,-0.25,1106,0.0325497287522604
2026-08-17,H003,D004,252,243.0,0.037037037037037035,1106,0.22784810126582278
2026-08-17,H003,D005,179,157.0,0.14012738853503184,1106,0.16184448462929477
2026-08-17,H003,D006,33,35.0,-0.05714285714285714,1106,0.029837251356238697
2026-08-17,H003,D007,66,56.0,0.17857142857142858,1106,0.059674502712477394
2026-08-17,H003,D008,137,145.0,-0.05517241379310345,1106,0.12386980108499096
2026-08-17,H004,D001,213,178.0,0.19662921348314608,1002,0.2125748502994012
2026-08-17,H004,D002,115,132.0,-0.12878787878787878,1002,0.11477045908183632
2026-08-17,H004,D003,32,29.0,0.10344827586206896,1002,0.031936127744510975
2026-08-17,H004,D004,239,241.0,-0.008298755186721992,1002,0.23852295409181637
2026-08-17,H004,D005,176,190.0,-0.07368421052631578,1002,0.17564870259481039
2026-08-17,H004,D006,38,37.0,0.02702702702702703,1002,0.03792415169660679
2026-08-17,H004,D007,44,56.0,-0.21428571428571427,1002,0.043912175648702596
2026-08-17,H004,D008,145,157.0,-0.07643312101910828,1002,0.14471057884231536
2026-08-17,H005,D001,191,207.0,-0.07729468599033816,975,0.19589743589743588
2026-08-17,H005,D002,123,108.0,0.1388888888888889,975,0.12615384615384614
2026-08-17,H005,D003,27,38.0,-0.2894736842105263,975,0.027692307692307693
2026-08-17,H005,D004,236,268.0,-0.11940298507462686,975,0.24205128205128204
2026-08-17,H005,D005,139,128.0,0.0859375,975,0.14256410256410257
2026-08-17,H005,D006,39,36.0,0.08333333333333333,975,0.04
2026-08-17,H005,D007,59,56.0,0.05357142857142857,975,0.06051282051282051
2026-08-17,H005,D008,161,139.0,0.15827338129496402,975,0.16512820512820514
2026-08-17,H006,D001,171,143.0,0.1958041958041958,741,0.23076923076923078
2026-08-17,H006,D002,100,113.0,-0.11504424778761062,741,0.1349527665317139
2026-08-17,H006,D003,27,33.0,-0.18181818181818182,741,0.03643724696356275
2026-08-17,H006,D004,153,170.0,-0.1,741,0.20647773279352227
2026-08-17,H006,D005,125,116.0,0.07758620689655173,741,0.16869095816464239
2026-08-17,H006,D006,26,26.0,0.0,741,0.03508771929824561
2026-08-17,H006,D007,38,47.0,-0.19148936170212766,741,0.05128205128205128
2026-08-17,H006,D008,101,109.0,-0.07339449541284404,741,0.13630229419703105
2026-08-17,H007,D001,118,118.0,0.0,656,0.1798780487804878
2026-08-17,H007,D002,71,89.0,-0.20224719101123595,656,0.10823170731707317
2026-08-17,H007,D003,16,21.0,-0.23809523809523808,656,0.024390243902439025
2026-08-17,H007,D004,211,178.0,0.1853932584269663,656,0.32164634146341464
2026-08-17,H007,D005,101,109.0,-0.07339449541284404,656,0.15396341463414634
2026-08-17,H007,D006,23,33.0,-0.30303030303030304,656,0.0350609756097561
2026-08-17,H007,D007,41,36.0,0.1388888888888889,656,0.0625
2026-08-17,H007,D008,75,85.0,-0.11764705882352941,656,0.11432926829268293
2026-08-17,H008,D001,165,158.0,0.04430379746835443,768,0.21484375
2026-08-17,H008,D002,88,106.0,-0.16981132075471697,768,0.11458333333333333
2026-08-17,H008,D003,29,21.0,0.38095238095238093,768,0.037760416666666664
2026-08-17,H008,D004,189,193.0,-0.02072538860103627,768,0.24609375
2026-08-17,H008,D005,127,143.0,-0.11188811188811189,768,0.16536458333333334
2026-08-17,H008,D006,30,21.0,0.42857142857142855,768,0.0390625
2026-08-17,H008,D007,46,43.0,0.06976744186046512,768,0.059895833333333336
2026-08-17,H008,D008,94,95.0,-0.010526315789473684,768,0.12239583333333333
2026-08-17,H009,D001,116,118.0,-0.01694915254237288,609,0.19047619047619047
2026-08-17,H009,D002,85,99.0,-0.1414141414141414,609,0.13957307060755336
2026-08-17,H009,D003,25,26.0,-0.038461538461538464,609,0.041050903119868636
2026-08-17,H009,D004,138,141.0,-0.02127659574468085,609,0.22660098522167488
2026-08-17,H009,D005,103,103.0,0.0,609,0.16912972085385877
2026-08-17,H009,D006,16,15.0,0.06666666666666667,609,0.026272577996715927
2026-08-17,H009,D007,33,36.0,-0.08333333333333333,609,0.054187192118226604
2026-08-17,H009,D008,93,108.0,-0.1388888888888889,609,0.15270935960591134
2026-08-17,H010,D001,221,199.0,0.11055276381909548,1021,0.21645445641527913
2026-08-17,H010,D002,94,114.0,-0.17543859649122806,1021,0.0920666013712047
2026-08-17,H010,D003,48,35.0,0.37142857142857144,1021,0.04701273261508325
2026-08-17,H010,D004,273,253.0,0.07905138339920949,1021,0.267384916748286
2026-08-17,H010,D005,139,136.0,0.022058823529411766,1021,0.13614103819784526
2026-08-17,H010,D006,31,18.0,0.7222222222222222,1021,0.030362389813907934
2026-08-17,H010,D007,62,53.0,0.16981132075471697,1021,0.06072477962781587
2026-08-17,H010,D008,153,159.0,-0.03773584905660377,1021,0.14985308521057786
2026-08-24,H001,D001,158,181.0,-0.1270718232044199,954,0.16561844863731656
2026-08-24,H001,D002,108,110.0,-0.01818181818181818,954,0.11320754716981132
2026-08-24,H001,D003,34,44.0,-0.22727272727272727,954,0.03563941299790356
2026-08-24,H001,D004,283,345.0,-0.17971014492753623,954,0.2966457023060797
2026-08-24,H001,D005,163,197.0,-0.17258883248730963,954,0.1708595387840671
2026-08-24,H001,D006,27,23.0,0.17391304347826086,954,0.02830188679245283
2026-08-24,H001,D007,55,57.0,-0.03508771929824561,954,0.057651991614255764
2026-08-24,H001,D008,126,134.0,-0.05970149253731343,954,0.1320754716981132
2026-08-24,H002,D001,155,152.0,0.019736842105263157,742,0.20889487870619947
2026-08-24,H002,D002,90,104.0,-0.1346153846153846,742,0.12129380053908356
2026-08-24,H002,D003,28,27.0,0.037037037037037035,742,0.03773584905660377
2026-08-24,H002,D004,189,245.0,-0.22857142857142856,742,0.25471698113207547
2026-08-24,H002,D005,118,143.0,-0.17482517482517482,742,0.15902964959568733
2026-08-24,H002,D006,19,33.0,-0.42424242424242425,742,0.025606469002695417
2026-08-24,H002,D007,37,52.0,-0.28846153846153844,742,0.04986522911051213
2026-08-24,H002,D008,106,119.0,-0.1092436974789916,742,0.14285714285714285
2026-08-24,H003,D001,211,251.0,-0.1593625498007968,954,0.22117400419287211
2026-08-24,H003,D002,130,152.0,-0.14473684210526316,954,0.13626834381551362
2026-08-24,H003,D003,40,36.0,0.1111111111111111,954,0.041928721174004195
2026-08-24,H003,D004,202,252.0,-0.1984126984126984,954,0.21174004192872117
2026-08-24,H003,D005,145,179.0,-0.18994413407821228,954,0.1519916142557652
2026-08-24,H003,D006,38,33.0,0.15151515151515152,954,0.039832285115303984
2026-08-24,H003,D007,50,66.0,-0.24242424242424243,954,0.05241090146750524
2026-08-24,H003,D008,138,137.0,0.0072992700729927005,954,0.14465408805031446
2026-08-24,H004,D001,158,213.0,-0.25821596244131456,863,0.18308227114716108
2026-08-24,H004,D002,95,115.0,-0.17391304347826086,863,0.1100811123986095
2026-08-24,H004,D003,28,32.0,-0.125,863,0.03244495944380069
2026-08-24,H004,D004,228,239.0,-0.04602510460251046,863,0.2641946697566628
2026-08-24,H004,D005,145,176.0,-0.17613636363636365,863,0.16801853997682503
2026-08-24,H004,D006,21,38.0,-0.4473684210526316,863,0.02433371958285052
2026-08-24,H004,D007,57,44.0,0.29545454545454547,863,0.0660486674391657
2026-08-24,H004,D008,131,145.0,-0.09655172413793103,863,0.15179606025492468
2026-08-24,H005,D001,159,191.0,-0.16753926701570682,820,0.19390243902439025
2026-08-24,H005,D002,114,123.0,-0.07317073170731707,820,0.13902439024390245
2026-08-24,H005,D003,18,27.0,-0.3333333333333333,820,0.02195121951219512
2026-08-24,H005,D004,190,236.0,-0.19491525423728814,820,0.23170731707317074
2026-08-24,H005,D005,122,139.0,-0.1223021582733813,820,0.14878048780487804
2026-08-24,H005,D006,27,39.0,-0.3076923076923077,820,0.032926829268292684
2026-08-24,H005,D007,52,59.0,-0.11864406779661017,820,0.06341463414634146
2026-08-24,H005,D008,138,161.0,-0.14285714285714285,820,0.16829268292682928
2026-08-24,H006,D001,117,171.0,-0.3157894736842105,647,0.18083462132921174
2026-08-24,H006,D002,71,100.0,-0.29,647,0.10973724884080371
2026-08-24,H006,D003,26,27.0,-0.037037037037037035,647,0.0401854714064915
2026-08-24,H006,D004,166,153.0,0.08496732026143791,647,0.25656877897990726
2026-08-24,H006,D005,106,125.0,-0.152,647,0.16383307573415765
2026-08-24,H006,D006,28,26.0,0.07692307692307693,647,0.04327666151468315
2026-08-24,H006,D007,42,38.0,0.10526315789473684,647,0.06491499227202473
2026-08-24,H006,D008,91,101.0,-0.09900990099009901,647,0.14064914992272023
2026-08-24,H007,D001,92,118.0,-0.22033898305084745,538,0.17100371747211895
2026-08-24,H007,D002,59,71.0,-0.16901408450704225,538,0.10966542750929369
2026-08-24,H007,D003,20,16.0,0.25,538,0.03717472118959108
2026-08-24,H007,D004,159,211.0,-0.24644549763033174,538,0.2955390334572491
2026-08-24,H007,D005,104,101.0,0.0297029702970297,538,0.19330855018587362
2026-08-24,H007,D006,10,23.0,-0.5652173913043478,538,0.01858736059479554
2026-08-24,H007,D007,28,41.0,-0.3170731707317073,538,0.05204460966542751
2026-08-24,H007,D008,66,75.0,-0.12,538,0.12267657992565056
2026-08-24,H008,D001,143,165.0,-0.13333333333333333,657,0.2176560121765601
2026-08-24,H008,D002,89,88.0,0.011363636363636364,657,0.1354642313546423
2026-08-24,H008,D003,23,29.0,-0.20689655172413793,657,0.0350076103500761
2026-08-24,H008,D004,158,189.0,-0.164021164021164,657,0.2404870624048706
2026-08-24,H008,D005,120,127.0,-0.05511811023622047,657,0.182648401826484
2026-08-24,H008,D006,19,30.0,-0.36666666666666664,657,0.0289193302891933
2026-08-24,H008,D007,31,46.0,-0.32608695652173914,657,0.0471841704718417
2026-08-24,H008,D008,74,94.0,-0.2127659574468085,657,0.1126331811263318
2026-08-24,H009,D001,100,116.0,-0.13793103448275862,529,0.1890359168241966
2026-08-24,H009,D002,73,85.0,-0.1411764705882353,529,0.13799621928166353
2026-08-24,H009,D003,20,25.0,-0.2,529,0.03780718336483932
2026-08-24,H009,D004,130,138.0,-0.057971014492753624,529,0.24574669187145556
2026-08-24,H009,D005,80,103.0,-0.22330097087378642,529,0.15122873345935728
2026-08-24,H009,D006,18,16.0,0.125,529,0.034026465028355386
2026-08-24,H009,D007,25,33.0,-0.24242424242424243,529,0.04725897920604915
2026-08-24,H009,D008,83,93.0,-0.10752688172043011,529,0.15689981096408318
2026-08-24,H010,D001,167,221.0,-0.24434389140271492,837,0.19952210274790919
2026-08-24,H010,D002,116,94.0,0.23404255319148937,837,0.13859020310633213
2026-08-24,H010,D003,30,48.0,-0.375,837,0.035842293906810034
2026-08-24,H010,D004,210,273.0,-0.23076923076923078,837,0.25089605734767023
2026-08-24,H010,D005,113,139.0,-0.18705035971223022,837,0.13500597371565112
2026-08-24,H010,D006,25,31.0,-0.1935483870967742,837,0.02986857825567503
2026-08-24,H010,D007,53,62.0,-0.14516129032258066,837,0.06332138590203107
2026-08-24,H010,D008,123,153.0,-0.19607843137254902,837,0.14695340501792115
