week,hospital_id,disease_id,total_cases,severe_cases,severe_case_proportion,previous_total_cases,previous_severe_cases,previous_severe_proportion,severe_case_growth,severe_proportion_change,previous_severe_growth,severe_growth_acceleration,severity_burden_score,severity_alert,severity_signal
2026-07-20,H004,D001,205,13,0.06341463414634146,199.0,16.0,0.08040201005025126,-0.1875,-0.016987375903909793,-0.058823529411764705,-0.12867647058823528,30.382409575285834,GREEN,False
2026-07-27,H004,D001,189,9,0.047619047619047616,205.0,13.0,0.06341463414634146,-0.3076923076923077,-0.015795586527293848,-0.1875,-0.12019230769230771,27.32552865184039,GREEN,False
2026-08-03,H004,D001,210,19,0.09047619047619047,189.0,9.0,0.047619047619047616,1.1111111111111112,0.04285714285714286,-0.3076923076923077,1.4188034188034189,80.20498735855793,RED,True
2026-08-10,H004,D001,178,11,0.06179775280898876,210.0,19.0,0.09047619047619047,-0.42105263157894735,-0.02867843766720171,1.1111111111111112,-1.5321637426900585,29.590934629928377,GREEN,False
2026-08-17,H004,D001,213,16,0.07511737089201878,178.0,11.0,0.06179775280898876,0.45454545454545453,0.013319618083030019,-0.42105263157894735,0.8755980861244019,63.93193155924541,ORANGE,True
2026-08-24,H004,D001,158,10,0.06329113924050633,213.0,16.0,0.07511737089201878,-0.375,-0.011826231651512448,0.45454545454545453,-0.8295454545454546,29.42341973036605,GREEN,False
2026-06-01,H004,D002,134,17,0.12686567164179105,0.0,0.0,0.0,1.0,0.12686567164179105,0.0,1.0,84.95668774927083,RED,True
2026-06-08,H004,D002,127,14,0.11023622047244094,134.0,17.0,0.12686567164179105,-0.17647058823529413,-0.016629451169350107,1.0,-1.1764705882352942,36.85380927012824,YELLOW,True
2026-06-15,H004,D002,120,16,0.13333333333333333,127.0,14.0,0.11023622047244094,0.14285714285714285,0.023097112860892388,-0.17647058823529413,0.31932773109243695,57.03677583347623,ORANGE,True
2026-06-22,H004,D002,112,6,0.05357142857142857,120.0,16.0,0.13333333333333333,-0.625,-0.07976190476190476,0.14285714285714285,-0.7678571428571428,26.48631330151246,GREEN,False
2026-06-29,H004,D002,114,7,0.06140350877192982,112.0,6.0,0.05357142857142857,0.16666666666666666,0.007832080200501253,-0.625,0.7916666666666666,52.08709761046132,YELLOW,True
2026-07-06,H004,D002,136,9,0.0661764705882353,114.0,7.0,0.06140350877192982,0.2857142857142857,0.004772961816305474,0.16666666666666666,0.11904761904761904,41.29407002850044,YELLOW,True
2026-07-13,H004,D002,133,8,0.06015037593984962,136.0,9.0,0.0661764705882353,-0.1111111111111111,-0.006026094648385674,0.2857142857142857,-0.3968253968253968,28.2545992583779,GREEN,False
2026-07-20,H004,D002,146,8,0.0547945205479452,133.0,8.0,0.06015037593984962,0.0,-0.005355855391904418,-0.1111111111111111,0.1111111111111111,32.096919042540684,GREEN,False
2026-07-27,H004,D002,114,13,0.11403508771929824,146.0,8.0,0.0547945205479452,0.625,0.05924056717135304,0.0,0.625,72.75595725958414,ORANGE,True
2026-08-03,H004,D002,110,9,0.08181818181818182,114.0,13.0,0.11403508771929824,-0.3076923076923077,-0.03221690590111642,0.625,-0.9326923076923077,31.364857459771283,GREEN,False
2026-08-10,H004,D002,132,9,0.06818181818181818,110.0,9.0,0.08181818181818182,0.0,-0.013636363636363641,-0.3076923076923077,0.3076923076923077,41.94068062739307,YELLOW,True
2026-08-17,H004,D002,115,10,0.08695652173913043,132.0,9.0,0.06818181818181818,0.1111111111111111,0.018774703557312256,0.0,0.1111111111111111,39.64576926971641,YELLOW,True
2026-08-24,H004,D002,95,8,0.08421052631578947,115.0,10.0,0.08695652173913043,-0.2,-0.0027459954233409606,0.1111111111111111,-0.3111111111111111,31.258015090531707,GREEN,False
2026-06-01,H004,D003,30,1,0.03333333333333333,0.0,0.0,0.0,1.0,0.03333333333333333,0.0,1.0,63.2630372591973,ORANGE,True
2026-06-08,H004,D003,39,2,0.05128205128205128,30.0,1.0,0.03333333333333333,1.0,0.017948717948717947,1.0,0.0,47.32667414109921,YELLOW,True
2026-06-15,H004,D003,30,0,0.0,39.0,2.0,0.05128205128205128,-1.0,-0.05128205128205128,1.0,-2.0,12.429703925863967,GREEN,False
2026-06-22,H004,D003,37,1,0.02702702702702703,30.0,0.0,0.0,1.0,0.02702702702702703,-1.0,2.0,62.8963830332613,ORANGE,True
2026-06-29,H004,D003,37,2,0.05405405405405406,37.0,1.0,0.02702702702702703,1.0,0.02702702702702703,1.0,0.0,47.62611276299103,YELLOW,True
2026-07-06,H004,D003,28,2,0.07142857142857142,37.0,2.0,0.05405405405405406,0.0,0.017374517374517368,1.0,-1.0,24.6883069753032,GREEN,False
2026-07-13,H004,D003,39,2,0.05128205128205128,28.0,2.0,0.07142857142857142,0.0,-0.020146520146520144,0.0,0.0,22.32667414109921,GREEN,False
2026-07-20,H004,D003,38,3,0.07894736842105263,39.0,2.0,0.05128205128205128,0.5,0.027665317139001347,0.0,0.5,59.576463979420936,ORANGE,True
2026-07-27,H004,D003,37,2,0.05405405405405406,38.0,3.0,0.07894736842105263,-0.3333333333333333,-0.02489331436699857,0.5,-0.8333333333333333,22.626112762991028,GREEN,False
2026-08-03,H004,D003,47,1,0.02127659574468085,37.0,2.0,0.05405405405405406,-0.5,-0.0327774583093732,-0.3333333333333333,-0.16666666666666669,17.735652856666118,GREEN,False
2026-08-10,H004,D003,29,2,0.06896551724137931,47.0,1.0,0.02127659574468085,1.0,0.047688921496698455,-0.5,1.5,69.37998298179909,ORANGE,True
2026-08-17,H004,D003,32,2,0.0625,29.0,2.0,0.06896551724137931,0.0,-0.006465517241379309,1.0,-1.0,23.593503408169063,GREEN,False
2026-08-24,H004,D003,28,3,0.10714285714285714,32.0,2.0,0.0625,0.5,0.04464285714285714,0.0,0.5,63.4383069753032,ORANGE,True
2026-06-01,H004,D004,253,12,0.04743083003952569,0.0,0.0,0.0,1.0,0.04743083003952569,0.0,1.0,73.300395256917,ORANGE,True
2026-06-08,H004,D004,276,9,0.03260869565217391,253.0,12.0,0.04743083003952569,-0.25,-0.014822134387351776,1.0,-1.25,25.706521739130434,GREEN,False
2026-06-15,H004,D004,272,5,0.01838235294117647,276.0,9.0,0.03260869565217391,-0.4444444444444444,-0.014226342710997441,-0.25,-0.19444444444444442,23.21691176470588,GREEN,False
2026-06-22,H004,D004,257,10,0.038910505836575876,272.0,5.0,0.01838235294117647,1.0,0.020528152895399405,-0.4444444444444444,1.4444444444444444,71.80933852140078,ORANGE,True
2026-06-29,H004,D004,242,7,0.028925619834710745,257.0,10.0,0.038910505836575876,-0.3,-0.009984886001865131,1.0,-1.3,24.944738799377568,GREEN,False
2026-07-06,H004,D004,266,5,0.018796992481203006,242.0,7.0,0.028925619834710745,-0.2857142857142857,-0.010128627353507738,-0.3,0.01428571428571429,23.8609022556391,GREEN,False
2026-07-13,H004,D004,264,7,0.026515151515151516,266.0,5.0,0.018796992481203006,0.4,0.007718159033948509,-0.2857142857142857,0.6857142857142857,54.640151515151516,YELLOW,True
2026-07-20,H004,D004,241,6,0.024896265560165973,264.0,7.0,0.026515151515151516,-0.14285714285714285,-0.0016188859549855425,0.4,-0.5428571428571429,24.224675541967475,GREEN,False
2026-07-27,H004,D004,267,6,0.02247191011235955,241.0,6.0,0.024896265560165973,0.0,-0.0024243554478064235,-0.14285714285714285,0.14285714285714285,29.646869983948637,GREEN,False
2026-08-03,H004,D004,249,8,0.0321285140562249,267.0,6.0,0.02247191011235955,0.3333333333333333,0.009656603943865347,0.0,0.3333333333333333,47.27470705535407,YELLOW,True
2026-08-10,H004,D004,241,5,0.02074688796680498,249.0,8.0,0.0321285140562249,-0.375,-0.011381626089419918,0.3333333333333333,-0.7083333333333333,23.4985344631293,GREEN,False
2026-08-17,H004,D004,239,8,0.03347280334728033,241.0,5.0,0.02074688796680498,0.6,0.012725915380475353,-0.375,0.975,60.69553120209651,ORANGE,True
2026-08-24,H004,D004,228,7,0.03070175438596491,239.0,8.0,0.03347280334728033,-0.125,-0.0027710489613154213,0.6,-0.725,25.04077655203072,GREEN,False
2026-06-01,H004,D005,159,12,0.07547169811320754,0.0,0.0,0.0,1.0,0.07547169811320754,0.0,1.0,76.57771110439472,RED,True
2026-06-08,H004,D005,178,11,0.06179775280898876,159.0,12.0,0.07547169811320754,-0.08333333333333333,-0.013673945304218782,1.0,-1.0833333333333333,29.590934629928377,GREEN,False
2026-06-15,H004,D005,181,9,0.049723756906077346,178.0,11.0,0.06179775280898876,-0.18181818181818182,-0.012073995902911416,-0.08333333333333333,-0.0984848484848485,27.538146500833804,GREEN,False
2026-06-22,H004,D005,179,7,0.03910614525139665,181.0,9.0,0.049723756906077346,-0.2222222222222222,-0.010617611654680698,-0.18181818181818182,-0.04040404040404039,25.64006833313434,GREEN,False
2026-06-29,H004,D005,176,8,0.045454545454545456,179.0,7.0,0.03910614525139665,0.14285714285714285,0.006348400203148807,-0.2222222222222222,0.36507936507936506,44.86480628326,YELLOW,True
2026-07-06,H004,D005,170,12,0.07058823529411765,176.0,8.0,0.045454545454545456,0.5,0.02513368983957219,0.14285714285714285,0.35714285714285715,57.74948651311613,ORANGE,True
2026-07-13,H004,D005,158,13,0.08227848101265822,170.0,12.0,0.07058823529411765,0.08333333333333333,0.011690245718540576,0.5,-0.4166666666666667,34.82953787382596,GREEN,False
2026-07-20,H004,D005,167,10,0.059880239520958084,158.0,13.0,0.08227848101265822,-0.23076923076923078,-0.022398241491700138,0.08333333333333333,-0.3141025641025641,29.025807351865645,GREEN,False
2026-07-27,H004,D005,179,9,0.05027932960893855,167.0,10.0,0.059880239520958084,-0.1,-0.009600909912019534,-0.23076923076923078,0.13076923076923078,32.82614482647341,GREEN,False
2026-08-03,H004,D005,160,13,0.08125,179.0,9.0,0.05027932960893855,0.4444444444444444,0.030970670391061453,-0.1,0.5444444444444444,63.72257722311515,ORANGE,True
2026-08-10,H004,D005,190,17,0.08947368421052632,160.0,13.0,0.08125,0.3076923076923077,0.008223684210526314,0.4444444444444444,-0.1367521367521367,42.36139838323903,YELLOW,True
2026-08-17,H004,D005,176,17,0.09659090909090909,190.0,17.0,0.08947368421052632,0.0,0.007117224880382772,0.3076923076923077,-0.3076923076923077,35.63906674502046,YELLOW,True
2026-08-24,H004,D005,145,7,0.04827586206896552,176.0,17.0,0.09659090909090909,-0.5882352941176471,-0.04831504702194357,0.0,-0.5882352941176471,26.487002013961277,GREEN,False
2026-06-01,H004,D006,36,6,0.16666666666666666,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,1.0,87.23679124259549,RED,True
2026-06-08,H004,D006,33,9,0.2727272727272727,36.0,6.0,0.16666666666666666,0.5,0.10606060606060605,1.0,-0.5,60.26405957470795,ORANGE,True
2026-06-15,H004,D006,25,5,0.2,33.0,9.0,0.2727272727272727,-0.4444444444444444,-0.0727272727272727,0.5,-0.9444444444444444,46.793047823997675,YELLOW,True
2026-06-22,H004,D006,22,5,0.22727272727272727,25.0,5.0,0.2,0.0,0.027272727272727254,-0.4444444444444444,0.4444444444444444,64.12705267150923,ORANGE,True
2026-06-29,H004,D006,23,7,0.30434782608695654,22.0,5.0,0.22727272727272727,0.4,0.07707509881422928,0.0,0.4,72.50332421742539,ORANGE,True
2026-07-06,H004,D006,21,3,0.14285714285714285,23.0,7.0,0.30434782608695654,-0.5714285714285714,-0.1614906832298137,0.4,-0.9714285714285714,36.18837672643,YELLOW,True
2026-07-13,H004,D006,26,4,0.15384615384615385,21.0,3.0,0.14285714285714285,0.3333333333333333,0.010989010989011005,-0.5714285714285714,0.9047619047619047,67.18606345339217,ORANGE,True
2026-07-20,H004,D006,33,3,0.09090909090909091,26.0,4.0,0.15384615384615385,-0.25,-0.06293706293706294,0.3333333333333333,-0.5833333333333333,28.67315048379886,GREEN,False
2026-07-27,H004,D006,35,3,0.08571428571428572,33.0,3.0,0.09090909090909091,0.0,-0.0051948051948051965,-0.25,0.25,37.970950899164436,YELLOW,True
2026-08-03,H004,D006,31,6,0.1935483870967742,35.0,3.0,0.08571428571428572,1.0,0.10783410138248847,0.0,1.0,91.4155896615434,RED,True
2026-08-10,H004,D006,37,4,0.10810810810810811,31.0,6.0,0.1935483870967742,-0.3333333333333333,-0.08544027898866607,1.0,-1.3333333333333333,32.08557222245049,GREEN,False
2026-08-17,H004,D006,38,3,0.07894736842105263,37.0,4.0,0.10810810810810811,-0.25,-0.029160739687055487,-0.3333333333333333,0.08333333333333331,30.409797312754268,GREEN,False
2026-08-24,H004,D006,21,4,0.19047619047619047,38.0,3.0,0.07894736842105263,0.3333333333333333,0.11152882205513784,-0.25,0.5833333333333333,72.85504339309666,ORANGE,True
2026-06-01,H004,D007,53,2,0.03773584905660377,0.0,0.0,0.0,1.0,0.03773584905660377,0.0,1.0,66.04235116580915,ORANGE,True
2026-06-08,H004,D007,44,0,0.0,53.0,2.0,0.03773584905660377,-1.0,-0.03773584905660377,1.0,-2.0,13.778644146296765,GREEN,False
2026-06-15,H004,D007,62,3,0.04838709677419355,44.0,0.0,0.0,1.0,0.04838709677419355,-1.0,2.0,68.46428528507775,ORANGE,True
2026-06-22,H004,D007,51,4,0.0784313725490196,62.0,3.0,0.04838709677419355,0.3333333333333333,0.03004427577482606,1.0,-0.6666666666666667,36.36079573733102,YELLOW,True
2026-06-29,H004,D007,64,4,0.0625,51.0,4.0,0.0784313725490196,0.0,-0.015931372549019607,0.3333333333333333,-0.3333333333333333,26.047165455051584,GREEN,False
2026-07-06,H004,D007,50,2,0.04,64.0,4.0,0.0625,-0.5,-0.0225,0.0,-0.5,21.231686256447006,GREEN,False
2026-07-13,H004,D007,66,5,0.07575757575757576,50.0,2.0,0.04,1.5,0.03575757575757576,-0.5,2.0,73.47693484255839,ORANGE,True
2026-07-20,H004,D007,58,5,0.08620689655172414,66.0,5.0,0.07575757575757576,0.0,0.010449320794148384,1.5,-1.5,29.845313485002464,GREEN,False
2026-07-27,H004,D007,56,3,0.05357142857142857,58.0,5.0,0.08620689655172414,-0.4,-0.032635467980295575,0.0,-0.4,24.009279985270624,GREEN,False
2026-08-03,H004,D007,49,0,0.0,56.0,3.0,0.05357142857142857,-1.0,-0.05357142857142857,-0.4,-0.6,14.16000841387256,GREEN,False
2026-08-10,H004,D007,56,2,0.03571428571428571,49.0,0.0,0.0,1.0,0.03571428571428571,-1.0,2.0,65.88427998527062,ORANGE,True
2026-08-17,H004,D007,44,2,0.045454545454545456,56.0,2.0,0.03571428571428571,0.0,0.009740259740259744,1.0,-1.0,21.73318960084222,GREEN,False
2026-08-24,H004,D007,57,7,0.12280701754385964,44.0,2.0,0.045454545454545456,2.5,0.07735247208931419,0.0,2.5,81.18845942940021,RED,True
2026-06-01,H004,D008,148,5,0.033783783783783786,0.0,0.0,0.0,1.0,0.033783783783783786,0.0,1.0,69.02451009478877,ORANGE,True
2026-06-08,H004,D008,151,7,0.046357615894039736,148.0,5.0,0.033783783783783786,0.4,0.01257383211025595,1.0,-0.6,36.29708485283169,YELLOW,True
2026-06-15,H004,D008,166,6,0.03614457831325301,151.0,7.0,0.046357615894039736,-0.14285714285714285,-0.010213037580786725,0.4,-0.5428571428571429,24.850456947873884,GREEN,False
2026-06-22,H004,D008,140,11,0.07857142857142857,166.0,6.0,0.03614457831325301,0.8333333333333334,0.04242685025817556,-0.14285714285714285,0.9761904761904763,72.49592781162698,ORANGE,True
2026-06-29,H004,D008,128,6,0.046875,140.0,11.0,0.07857142857142857,-0.45454545454545453,-0.03169642857142857,0.8333333333333334,-1.2878787878787878,25.793764022346995,GREEN,False
2026-07-06,H004,D008,137,4,0.029197080291970802,128.0,6.0,0.046875,-0.3333333333333333,-0.017677919708029198,-0.45454545454545453,0.12121212121212122,27.792724242893406,GREEN,False
2026-07-13,H004,D008,156,6,0.038461538461538464,137.0,4.0,0.029197080291970802,0.5,0.009264458169567662,-0.3333333333333333,0.8333333333333333,57.53242109912375,ORANGE,True
2026-07-20,H004,D008,153,5,0.032679738562091505,156.0,6.0,0.038461538461538464,-0.16666666666666666,-0.0057817998994469585,0.5,-0.6666666666666666,23.950772193068616,GREEN,False
2026-07-27,H004,D008,129,5,0.03875968992248062,153.0,5.0,0.032679738562091505,0.0,0.0060799513603891145,-0.16666666666666666,0.16666666666666666,31.068202242073937,GREEN,False
2026-08-03,H004,D008,127,6,0.047244094488188976,129.0,5.0,0.03875968992248062,0.2,0.008484404565708356,0.0,0.2,38.83018722288415,YELLOW,True
2026-08-10,H004,D008,157,10,0.06369426751592357,127.0,6.0,0.047244094488188976,0.6666666666666666,0.01645017302773459,0.2,0.4666666666666666,64.8044637625385,ORANGE,True
2026-08-17,H004,D008,145,6,0.041379310344827586,157.0,10.0,0.06369426751592357,-0.4,-0.02231495717109598,0.6666666666666666,-1.0666666666666667,25.280105462237138,GREEN,False
2026-08-24,H004,D008,131,5,0.03816793893129771,145.0,6.0,0.041379310344827586,-0.16666666666666666,-0.0032113714135298746,-0.4,0.23333333333333336,33.686574822322655,GREEN,False
2026-06-01,H005,D001,215,19,0.08837209302325581,0.0,0.0,0.0,1.0,0.08837209302325581,0.0,1.0,79.92154262781642,RED,True
2026-06-08,H005,D001,203,16,0.07881773399014778,215.0,19.0,0.08837209302325581,-0.15789473684210525,-0.009554359033108029,1.0,-1.1578947368421053,33.04263847256603,GREEN,False
2026-06-15,H005,D001,180,17,0.09444444444444444,203.0,16.0,0.07881773399014778,0.0625,0.015626710454296658,-0.15789473684210525,0.22039473684210525,45.722613473219035,YELLOW,True
2026-06-22,H005,D001,175,16,0.09142857142857143,180.0,17.0,0.09444444444444444,-0.058823529411764705,-0.0030158730158730135,0.0625,-0.1213235294117647,34.71514987819475,GREEN,False
2026-06-29,H005,D001,191,24,0.1256544502617801,175.0,16.0,0.09142857142857143,0.5,0.03422587883320867,-0.058823529411764705,0.5588235294117647,73.51962616500164,ORANGE,True
2026-07-06,H005,D001,181,9,0.049723756906077346,191.0,24.0,0.1256544502617801,-0.625,-0.07593069335570275,0.5,-1.125,27.538146500833804,GREEN,False
2026-07-13,H005,D001,204,13,0.06372549019607843,181.0,9.0,0.049723756906077346,0.4444444444444444,0.014001733290001081,-0.625,1.0694444444444444,61.530306772914585,ORANGE,True
2026-07-20,H005,D001,195,10,0.05128205128205128,204.0,13.0,0.06372549019607843,-0.23076923076923078,-0.012443438914027147,0.4444444444444444,-0.6752136752136753,28.07909017874733,GREEN,False
2026-07-27,H005,D001,207,14,0.06763285024154589,195.0,10.0,0.05128205128205128,0.4,0.01635079895949461,-0.23076923076923078,0.6307692307692307,61.155569768032954,ORANGE,True
2026-08-03,H005,D001,168,6,0.03571428571428571,207.0,14.0,0.06763285024154589,-0.5714285714285714,-0.031918564527260176,0.4,-0.9714285714285714,24.81824688015218,GREEN,False
2026-08-10,H005,D001,207,12,0.057971014492753624,168.0,6.0,0.03571428571428571,1.0,0.02225672877846791,-0.5714285714285714,1.5714285714285714,74.46474851199432,ORANGE,True
2026-08-17,H005,D001,191,15,0.07853403141361257,207.0,12.0,0.057971014492753624,0.25,0.02056301692085894,1.0,-0.75,39.02355286657233,YELLOW,True
2026-08-24,H005,D001,159,16,0.10062893081761007,191.0,15.0,0.07853403141361257,0.06666666666666667,0.022094899403997503,0.25,-0.18333333333333335,37.64689349433183,YELLOW,True
2026-06-01,H005,D002,114,13,0.11403508771929824,0.0,0.0,0.0,1.0,0.11403508771929824,0.0,1.0,82.13095725958414,RED,True
2026-06-08,H005,D002,123,7,0.056910569105691054,114.0,13.0,0.11403508771929824,-0.46153846153846156,-0.057124518613607185,1.0,-1.4615384615384617,27.406902287203067,GREEN,False
2026-06-15,H005,D002,120,16,0.13333333333333333,123.0,7.0,0.056910569105691054,1.2857142857142858,0.07642276422764227,-0.46153846153846156,1.7472527472527473,85.69223801835018,RED,True
2026-06-22,H005,D002,109,9,0.08256880733944955,120.0,16.0,0.13333333333333333,-0.4375,-0.050764525993883786,1.2857142857142858,-1.7232142857142858,31.46346002580917,GREEN,False
2026-06-29,H005,D002,121,9,0.0743801652892562,109.0,9.0,0.08256880733944955,0.0,-0.008188642050193345,-0.4375,0.4375,47.905224830387105,YELLOW,True
2026-07-06,H005,D002,120,8,0.06666666666666667,121.0,9.0,0.0743801652892562,-0.1111111111111111,-0.007713498622589535,0.0,-0.1111111111111111,29.025571351683514,GREEN,False
2026-07-13,H005,D002,105,14,0.13333333333333333,120.0,8.0,0.06666666666666667,0.75,0.06666666666666667,-0.1111111111111111,0.8611111111111112,78.96317701487172,RED,True
2026-07-20,H005,D002,127,16,0.12598425196850394,105.0,14.0,0.13333333333333333,0.14285714285714285,-0.007349081364829396,0.75,-0.6071428571428572,43.18114335336784,YELLOW,True
2026-07-27,H005,D002,134,10,0.07462686567164178,127.0,16.0,0.12598425196850394,-0.375,-0.05135738629686215,0.14285714285714285,-0.5178571428571428,30.814896704494714,GREEN,False
2026-08-03,H005,D002,111,8,0.07207207207207207,134.0,10.0,0.07462686567164178,-0.2,-0.002554793599569713,-0.375,0.175,36.69175136657154,YELLOW,True
2026-08-10,H005,D002,108,11,0.10185185185185185,111.0,8.0,0.07207207207207207,0.375,0.029779779779779775,-0.2,0.575,64.17993676138273,ORANGE,True
2026-08-17,H005,D002,123,8,0.06504065040650407,108.0,11.0,0.10185185185185185,-0.2727272727272727,-0.036811201445347774,0.375,-0.6477272727272727,28.829666514845343,GREEN,False
2026-08-24,H005,D002,114,12,0.10526315789473684,123.0,8.0,0.06504065040650407,0.5,0.040222507488232764,-0.2727272727272727,0.7727272727272727,68.09586954028589,ORANGE,True
2026-06-01,H005,D003,27,1,0.037037037037037035,0.0,0.0,0.0,1.0,0.037037037037037035,0.0,1.0,63.54277146759724,ORANGE,True
2026-06-08,H005,D003,28,1,0.03571428571428571,27.0,1.0,0.037037037037037035,0.0,-0.0013227513227513227,1.0,-1.0,18.4383069753032,GREEN,False
2026-06-15,H005,D003,22,0,0.0,28.0,1.0,0.03571428571428571,-1.0,-0.03571428571428571,0.0,-1.0,11.34927489373145,GREEN,False
2026-06-22,H005,D003,32,3,0.09375,22.0,0.0,0.0,1.0,0.09375,-1.0,2.0,74.06225340816906,ORANGE,True
2026-06-29,H005,D003,30,1,0.03333333333333333,32.0,3.0,0.09375,-0.6666666666666666,-0.06041666666666667,1.0,-1.6666666666666665,18.263037259197297,GREEN,False
2026-07-06,H005,D003,40,5,0.125,30.0,1.0,0.03333333333333333,4.0,0.09166666666666667,-0.6666666666666666,4.666666666666667,80.31669286251426,RED,True
2026-07-13,H005,D003,36,1,0.027777777777777776,40.0,5.0,0.125,-0.8,-0.09722222222222222,4.0,-4.8,17.931235687039937,GREEN,False
2026-07-20,H005,D003,29,0,0.0,36.0,1.0,0.027777777777777776,-1.0,-0.027777777777777776,-0.8,-0.19999999999999996,12.311017464557711,GREEN,False
2026-07-27,H005,D003,23,2,0.08695652173913043,29.0,0.0,0.0,1.0,0.08695652173913043,-1.0,2.0,71.72071552177322,ORANGE,True
2026-08-03,H005,D003,33,1,0.030303030303030304,23.0,2.0,0.08695652173913043,-0.5,-0.05665349143610013,1.0,-1.5,18.067089877738255,GREEN,False
2026-08-10,H005,D003,38,2,0.05263157894736842,33.0,1.0,0.030303030303030304,1.0,0.022328548644338114,-0.5,1.5,67.4712008215262,ORANGE,True
2026-08-17,H005,D003,27,2,0.07407407407407407,38.0,2.0,0.05263157894736842,0.0,0.021442495126705652,1.0,-1.0,25.024252949078722,GREEN,False
2026-08-24,H005,D003,18,0,0.0,27.0,2.0,0.07407407407407407,-1.0,-0.07407407407407407,0.0,-1.0,10.657728919609987,GREEN,False
2026-06-01,H005,D004,260,6,0.023076923076923078,0.0,0.0,0.0,1.0,0.023076923076923078,0.0,1.0,69.03846153846155,ORANGE,True
2026-06-08,H005,D004,220,9,0.04090909090909091,260.0,6.0,0.023076923076923078,0.5,0.01783216783216783,1.0,-0.5,39.19834953995337,YELLOW,True
2026-06-15,H005,D004,209,9,0.0430622009569378,220.0,9.0,0.04090909090909091,0.0,0.002153110047846893,0.5,-0.5,26.89034385029442,GREEN,False
2026-06-22,H005,D004,255,6,0.023529411764705882,209.0,9.0,0.0430622009569378,-0.3333333333333333,-0.01953278919223192,0.0,-0.3333333333333333,24.11764705882353,GREEN,False
2026-06-29,H005,D004,233,6,0.02575107296137339,255.0,6.0,0.023529411764705882,0.0,0.0022216611966675084,-0.3333333333333333,0.3333333333333333,37.58592105689263,YELLOW,True
2026-07-06,H005,D004,251,11,0.043824701195219126,233.0,6.0,0.02575107296137339,0.8333333333333334,0.018073628233845736,0.0,0.8333333333333334,68.50265604249668,ORANGE,True
2026-07-13,H005,D004,251,13,0.05179282868525897,251.0,11.0,0.043824701195219126,0.18181818181818182,0.00796812749003984,0.8333333333333334,-0.6515151515151516,33.609199565374865,GREEN,False
2026-07-20,H005,D004,215,6,0.027906976744186046,251.0,13.0,0.05179282868525897,-0.5384615384615384,-0.02388585194107292,0.18181818181818182,-0.7202797202797202,24.340147278979217,GREEN,False
2026-07-27,H005,D004,222,11,0.04954954954954955,215.0,6.0,0.027906976744186046,0.8333333333333334,0.021642572805363504,-0.5384615384615384,1.3717948717948718,69.07637247994599,ORANGE,True
2026-08-03,H005,D004,212,7,0.0330188679245283,222.0,11.0,0.04954954954954955,-0.36363636363636365,-0.01653068162502125,0.8333333333333334,-1.196969696969697,25.1841034555299,GREEN,False
2026-08-10,H005,D004,268,3,0.011194029850746268,212.0,7.0,0.0330188679245283,-0.5714285714285714,-0.021824838073782035,-0.36363636363636365,-0.20779220779220775,21.958955223880597,GREEN,False
2026-08-17,H005,D004,236,6,0.025423728813559324,268.0,3.0,0.011194029850746268,1.0,0.014229698962813056,-0.5714285714285714,1.5714285714285714,69.2414128380305,ORANGE,True
2026-08-24,H005,D004,190,6,0.031578947368421054,236.0,6.0,0.025423728813559324,0.0,0.00615521855486173,1.0,-1.0,24.537511743562913,GREEN,False
2026-06-01,H005,D005,95,6,0.06315789473684211,0.0,0.0,0.0,1.0,0.06315789473684211,0.0,1.0,72.57380456421592,ORANGE,True
2026-06-08,H005,D005,143,17,0.11888111888111888,95.0,6.0,0.06315789473684211,1.8333333333333333,0.05572322414427677,1.0,0.8333333333333333,83.79299547120341,RED,True
2026-06-15,H005,D005,156,15,0.09615384615384616,143.0,17.0,0.11888111888111888,-0.11764705882352941,-0.02272727272727272,1.8333333333333333,-1.9509803921568627,35.12857494527759,YELLOW,True
2026-06-22,H005,D005,143,11,0.07692307692307693,156.0,15.0,0.09615384615384616,-0.26666666666666666,-0.019230769230769232,-0.11764705882352941,-0.14901960784313725,31.45033812854607,GREEN,False
2026-06-29,H005,D005,134,8,0.05970149253731343,143.0,11.0,0.07692307692307693,-0.2727272727272727,-0.017221584385763496,-0.26666666666666666,-0.006060606060606044,28.20295640598725,GREEN,False
2026-07-06,H005,D005,124,9,0.07258064516129033,134.0,8.0,0.05970149253731343,0.125,0.012879152623976896,-0.2727272727272727,0.3977272727272727,49.21232985724319,YELLOW,True
2026-07-13,H005,D005,128,4,0.03125,124.0,9.0,0.07258064516129033,-0.5555555555555556,-0.04133064516129033,0.125,-0.6805555555555556,23.059389022346995,GREEN,False
2026-07-20,H005,D005,161,8,0.049689440993788817,128.0,4.0,0.03125,1.0,0.018439440993788817,-0.5555555555555556,1.5555555555555556,72.11078082047717,ORANGE,True
2026-07-27,H005,D005,150,13,0.08666666666666667,161.0,8.0,0.049689440993788817,0.625,0.03697722567287785,1.0,-0.375,48.952276817852905,YELLOW,True
2026-08-03,H005,D005,156,6,0.038461538461538464,150.0,13.0,0.08666666666666667,-0.5384615384615384,-0.048205128205128206,0.625,-1.1634615384615383,25.032421099123752,GREEN,False
